game_id,team_id,season,week,team,date,time,score,outcome,rotation,opening_moneyline,opening_spread,opening_spread_odds,opening_total,opening_total_odds,moneyline_bet_pct,moneyline_dollar_pct,spread_bet_pct,spread_dollar_pct,total_bet_pct,total_dollar_pct,9_moneyline,9_spread,9_spread_odds,9_total,9_total_odds,20_moneyline,20_spread,20_spread_odds,20_total,20_total_odds,28_moneyline,28_spread,28_spread_odds,28_total,28_total_odds,29_moneyline,29_spread,29_spread_odds,29_total,29_total_odds,36_moneyline,36_spread,36_spread_odds,36_total,36_total_odds,44_moneyline,44_spread,44_spread_odds,44_total,44_total_odds,54_moneyline,54_spread,54_spread_odds,54_total,54_total_odds,82_moneyline,82_spread,82_spread_odds,82_total,82_total_odds,84_moneyline,84_spread,84_spread_odds,84_total,84_total_odds,123_moneyline,123_spread,123_spread_odds,123_total,123_total_odds
4407248,1527,2021,3,Indianapolis,Sun 9/26,1:00 PM,16,FINAL,471,195.0,3.5,-110.0,52.5,-110.0,87.5,70.0,60.0,30.0,66.67,0.0,175.0,4.5,-110.0,47.0,-110.0,175.0,4.5,-113.0,47.0,-107.0,185.0,4.5,-110.0,47.0,-105.0,190.0,5.0,-115.0,46.5,-110.0,190.0,4.5,-110.0,47.0,-110.0,195.0,4.5,-108.0,47.0,-108.0,185.0,4.5,-109.0,47.0,-107.0,185.0,5.0,-105.0,47.0,-105.0,185.0,4.5,-110.0,47.0,-105.0,185.0,4.5,-105.0,47.0,-110.0
4407248,1528,2021,3,Tennessee,Sun 9/26,1:00 PM,25,FINAL,472,-225.0,-3.5,-110.0,52.5,-110.0,12.5,10.0,40.0,20.0,33.33,0.0,-210.0,-4.5,-110.0,47.0,-110.0,-196.0,-4.5,103.0,47.0,-104.0,-225.0,-4.5,-110.0,47.0,-115.0,-230.0,-5.0,-105.0,46.5,-110.0,-220.0,-4.5,-110.0,47.0,-110.0,-230.0,-4.5,-108.0,47.0,-108.0,-215.0,-4.5,-111.0,47.0,-113.0,-225.0,-5.0,-115.0,47.0,-115.0,-225.0,-4.5,-110.0,47.0,-115.0,-220.0,-4.5,-115.0,47.0,-110.0
4407252,1522,2021,3,Cincinnati,Sun 9/26,1:00 PM,24,FINAL,485,190.0,7.0,-115.0,47.0,-110.0,33.33,40.0,44.44,40.0,100.0,0.0,125.0,3.0,-125.0,42.0,-110.0,126.0,2.5,103.0,42.5,101.0,125.0,2.5,100.0,43.0,-110.0,125.0,2.5,-105.0,42.5,-105.0,125.0,2.5,100.0,43.0,-110.0,125.0,2.5,102.0,43.0,-108.0,126.0,2.5,102.0,43.0,-109.0,125.0,2.5,100.0,43.0,-110.0,125.0,2.5,100.0,43.0,-110.0,125.0,3.0,-120.0,42.0,-110.0
4407252,1519,2021,3,Pittsburgh,Sun 9/26,1:00 PM,10,FINAL,486,-220.0,-7.0,-105.0,47.0,-110.0,66.67,80.0,55.56,50.0,0.0,0.0,-145.0,-3.0,105.0,42.0,-110.0,-140.0,-2.5,-114.0,42.5,-112.0,-145.0,-2.5,-120.0,43.0,-110.0,-145.0,-2.5,-115.0,42.5,-115.0,-145.0,-2.5,-120.0,43.0,-110.0,-145.0,-2.5,-118.0,43.0,-108.0,-146.0,-2.5,-122.0,43.0,-111.0,-145.0,-2.5,-120.0,43.0,-110.0,-145.0,-2.5,-120.0,43.0,-110.0,-145.0,-3.0,100.0,42.0,-110.0
4407253,1543,2021,3,New Orleans,Sun 9/26,1:00 PM,28,FINAL,477,135.0,0.0,-105.0,45.5,-110.0,11.11,10.0,40.0,20.0,0.0,0.0,125.0,3.0,-120.0,43.5,-110.0,130.0,3.0,-117.0,44.0,102.0,130.0,2.5,100.0,43.0,-110.0,130.0,3.0,-120.0,43.0,-110.0,130.0,3.0,-120.0,43.0,-110.0,125.0,2.5,102.0,43.0,-108.0,124.0,2.5,-101.0,43.0,-113.0,130.0,3.0,-120.0,43.0,-110.0,130.0,2.5,100.0,43.0,-110.0,-123.0,-2.5,-110.0,44.5,-110.0
4407253,1525,2021,3,New England,Sun 9/26,1:00 PM,13,FINAL,478,-155.0,0.0,-115.0,45.5,-110.0,88.89,80.0,60.0,30.0,100.0,0.0,-145.0,-3.0,100.0,43.5,-110.0,-144.0,-3.0,106.0,44.0,-114.0,-150.0,-2.5,-120.0,43.0,-110.0,-150.0,-3.0,100.0,43.0,-110.0,-150.0,-3.0,100.0,43.0,-110.0,-145.0,-2.5,-118.0,43.0,-108.0,-144.0,-2.5,-119.0,43.0,-107.0,-155.0,-3.0,100.0,43.0,-110.0,-150.0,-2.5,-120.0,43.0,-110.0,103.0,2.5,-110.0,44.5,-110.0
4407254,1546,2021,3,Atlanta,Sun 9/26,1:00 PM,17,FINAL,481,142.0,2.5,100.0,48.5,-110.0,46.93,1450.0,100.0,10.0,0.0,0.0,120.0,3.0,-125.0,48.0,-110.0,129.0,3.0,-115.0,48.0,-101.0,125.0,2.5,-105.0,47.0,-110.0,125.0,2.5,-105.0,47.0,-110.0,125.0,2.5,-105.0,47.0,-110.0,125.0,2.5,-103.0,47.0,-108.0,126.0,2.5,-105.0,47.0,-111.0,125.0,2.5,-105.0,47.0,-110.0,125.0,2.5,-105.0,47.0,-110.0,-109.0,-1.0,121.0,29.5,-109.0
4407254,1535,2021,3,N.Y. Giants,Sun 9/26,1:00 PM,14,FINAL,482,-162.0,-2.5,-120.0,48.5,-110.0,53.07,1640.0,0.0,0.0,100.0,0.0,-140.0,-3.0,105.0,48.0,-110.0,-143.0,-3.0,105.0,48.0,-110.0,-145.0,-2.5,-115.0,47.0,-110.0,-145.0,-2.5,-115.0,47.0,-110.0,-145.0,-2.5,-115.0,47.0,-110.0,-145.0,-2.5,-113.0,47.0,-108.0,-146.0,-2.5,-115.0,47.0,-109.0,-145.0,-2.5,-115.0,47.0,-110.0,-145.0,-2.5,-115.0,47.0,-110.0,-111.0,1.0,-141.0,29.5,-111.0
4407258,1521,2021,3,Baltimore,Sun 9/26,1:00 PM,19,FINAL,473,-410.0,-7.5,-110.0,48.5,-110.0,3.65,280.0,18.6,2470.0,76.73,0.0,-415.0,-7.5,-115.0,51.0,-115.0,-344.0,-7.5,-100.0,51.0,-106.0,-379.0,-7.5,-110.0,50.5,-110.0,-380.0,-7.5,-115.0,50.5,-110.0,-370.0,-7.5,-110.0,50.5,-110.0,-385.0,-7.5,-108.0,50.5,-108.0,-370.0,-7.5,-113.0,50.5,-108.0,-390.0,-7.5,-115.0,50.5,-110.0,-379.0,-7.5,-110.0,50.5,-110.0,-900.0,-8.0,-111.0,35.5,-113.0
4407258,1539,2021,3,Detroit,Sun 9/26,1:00 PM,17,FINAL,474,330.0,7.5,-110.0,48.5,-110.0,96.35,7390.0,81.4,10810.0,23.27,0.0,310.0,7.5,-105.0,51.0,-105.0,292.0,7.5,-110.0,51.0,-105.0,319.0,7.5,-110.0,50.5,-110.0,300.0,7.5,-105.0,50.5,-110.0,305.0,7.5,-110.0,50.5,-110.0,305.0,7.5,-108.0,50.5,-108.0,300.0,7.5,-107.0,50.5,-112.0,305.0,7.5,-105.0,50.5,-110.0,319.0,7.5,-110.0,50.5,-110.0,625.0,8.0,-109.0,35.5,-107.0
4407255,1524,2021,3,Miami,Sun 9/26,4:05 PM,28,FINAL OT,487,200.0,1.0,-110.0,47.0,-110.0,25.0,30.0,100.0,60.0,100.0,0.0,165.0,3.5,-105.0,45.5,-110.0,173.0,4.0,-107.0,45.0,-111.0,160.0,3.5,-110.0,45.0,-110.0,165.0,3.5,-110.0,45.0,-110.0,170.0,3.5,-110.0,45.0,-110.0,160.0,3.5,-113.0,45.0,-108.0,157.0,3.5,-110.0,45.0,-108.0,160.0,3.5,-110.0,45.0,-110.0,160.0,3.5,-110.0,45.0,-110.0,229.0,4.0,-107.0,48.5,-111.0
4407255,1533,2021,3,Las Vegas,Sun 9/26,4:05 PM,31,FINAL OT,488,-240.0,-1.0,-110.0,47.0,-110.0,75.0,90.0,0.0,0.0,0.0,0.0,-195.0,-3.5,-115.0,45.5,-110.0,-194.0,-4.0,-103.0,45.0,-100.0,-190.0,-3.5,-110.0,45.0,-110.0,-190.0,-3.5,-110.0,45.0,-110.0,-190.0,-3.5,-110.0,45.0,-110.0,-185.0,-3.5,-103.0,45.0,-108.0,-182.0,-3.5,-110.0,45.0,-112.0,-190.0,-3.5,-110.0,45.0,-110.0,-190.0,-3.5,-110.0,45.0,-110.0,-264.0,-4.0,-113.0,48.5,-109.0
4407256,1523,2021,3,N.Y. Jets,Sun 9/26,4:05 PM,0,FINAL,489,500.0,9.0,-110.0,42.5,-110.0,97.13,8450.0,88.32,15050.0,49.45,0.0,440.0,10.5,-110.0,41.5,-115.0,470.0,10.5,-109.0,42.0,-104.0,450.0,10.0,-110.0,41.5,-110.0,440.0,10.0,-110.0,41.5,-110.0,450.0,10.0,-110.0,41.5,-110.0,420.0,10.0,-108.0,42.0,-108.0,407.0,10.0,-111.0,42.0,-109.0,450.0,10.0,-110.0,41.5,-110.0,450.0,10.0,-110.0,41.5,-110.0,798.0,22.5,100.0,34.0,-117.0
4407256,1534,2021,3,Denver,Sun 9/26,4:05 PM,26,FINAL,490,-650.0,-9.0,-110.0,42.5,-110.0,2.87,250.0,11.68,1990.0,50.55,0.0,-645.0,-10.5,-110.0,41.5,-105.0,-597.0,-10.5,-101.0,42.0,-107.0,-600.0,-10.0,-110.0,41.5,-110.0,-600.0,-10.0,-110.0,41.5,-110.0,-600.0,-10.0,-110.0,41.5,-110.0,-545.0,-10.0,-108.0,42.0,-108.0,-532.0,-10.0,-109.0,42.0,-111.0,-600.0,-10.0,-110.0,41.5,-110.0,-600.0,-10.0,-110.0,41.5,-110.0,-1233.0,-22.5,-120.0,34.0,-103.0
4407249,1544,2021,3,Tampa Bay,Sun 9/26,4:25 PM,24,FINAL,491,104.0,-1.5,-110.0,52.5,-110.0,0.0,0.0,0.0,0.0,65.26,0.0,-115.0,-1.0,-105.0,55.5,-110.0,-106.0,-1.0,100.0,55.0,-109.0,-110.0,0.0,-110.0,55.0,-110.0,-115.0,-1.0,-110.0,55.0,-110.0,-115.0,-1.0,-110.0,55.0,-110.0,-120.0,0.0,-108.0,55.0,-108.0,-122.0,0.0,-107.0,55.0,-111.0,-130.0,-1.0,-110.0,55.0,-110.0,-110.0,0.0,-110.0,55.0,-110.0,-110.0,0.0,-110.0,55.0,-110.0
4407249,1550,2021,3,L.A. Rams,Sun 9/26,4:25 PM,34,FINAL,492,-124.0,1.5,-110.0,52.5,-110.0,100.0,10.0,100.0,20.0,34.74,0.0,-105.0,1.0,-115.0,55.5,-110.0,-104.0,1.0,-110.0,55.0,-102.0,-110.0,0.0,-110.0,55.0,-110.0,-105.0,1.0,-110.0,55.0,-110.0,-105.0,1.0,-110.0,55.0,-110.0,100.0,0.0,-108.0,55.0,-108.0,102.0,0.0,-113.0,55.0,-109.0,110.0,1.0,-110.0,55.0,-110.0,-110.0,0.0,-110.0,55.0,-110.0,-110.0,0.0,-110.0,55.0,-110.0
4407250,1548,2021,3,Seattle,Sun 9/26,4:25 PM,17,FINAL,493,-120.0,-2.5,-110.0,51.0,-110.0,36.36,40.0,0.0,0.0,75.0,0.0,-135.0,-2.0,-110.0,54.0,-110.0,-120.0,-2.0,-101.0,53.5,-107.0,-130.0,-2.0,-110.0,54.0,-110.0,-140.0,-2.5,-110.0,54.0,-110.0,-130.0,-2.0,-110.0,54.0,-110.0,-130.0,-2.0,-108.0,54.0,-108.0,-129.0,-2.0,-112.0,54.0,-109.0,-135.0,-2.0,-115.0,54.0,-110.0,-130.0,-2.0,-110.0,54.0,-110.0,-199.0,-3.5,-103.0,54.0,-110.0
4407250,1541,2021,3,Minnesota,Sun 9/26,4:25 PM,30,FINAL,494,100.0,2.5,-110.0,51.0,-110.0,63.64,70.0,100.0,50.0,25.0,0.0,115.0,2.0,-110.0,54.0,-110.0,109.0,2.0,-109.0,53.5,-104.0,110.0,2.0,-110.0,54.0,-110.0,120.0,2.5,-110.0,54.0,-110.0,110.0,2.0,-110.0,54.0,-110.0,110.0,2.0,-108.0,54.0,-108.0,109.0,2.0,-108.0,54.0,-111.0,115.0,2.0,-105.0,54.0,-110.0,110.0,2.0,-110.0,54.0,-110.0,169.0,3.5,-117.0,54.0,-110.0
4407251,1542,2021,3,Green Bay,Sun 9/26,8:20 PM,30,FINAL,495,165.0,3.5,-110.0,48.5,-110.0,47.06,80.0,46.15,120.0,40.0,0.0,150.0,3.0,100.0,51.5,-105.0,160.0,3.5,-113.0,50.5,-108.0,161.0,3.0,105.0,50.5,-110.0,150.0,3.0,105.0,50.5,-110.0,155.0,3.0,100.0,50.5,-110.0,145.0,3.5,-113.0,51.0,-108.0,150.0,3.5,-117.0,50.5,-112.0,150.0,3.0,100.0,51.5,-110.0,161.0,3.0,105.0,50.5,-110.0,-170.0,-3.0,-117.0,50.0,-113.0
4407251,1547,2021,3,San Francisco,Sun 9/26,8:20 PM,28,FINAL,496,-190.0,-3.5,-110.0,48.5,-110.0,52.94,90.0,53.85,140.0,60.0,0.0,-175.0,-3.0,-120.0,51.5,-115.0,-179.0,-3.5,103.0,50.5,-103.0,-181.0,-3.0,-125.0,50.5,-110.0,-170.0,-3.0,-125.0,50.5,-110.0,-175.0,-3.0,-120.0,50.5,-110.0,-165.0,-3.5,-103.0,51.0,-108.0,-170.0,-3.5,-103.0,50.5,-108.0,-180.0,-3.0,-120.0,51.5,-110.0,-181.0,-3.0,-125.0,50.5,-110.0,150.0,3.0,-103.0,50.0,-107.0
4407246,1545,2021,3,Carolina,Thu 9/23,8:20 PM,24,FINAL,301,-325.0,-5.5,-110.0,44.5,-110.0,12.3,150.0,34.3,1180.0,64.57,0.0,-460.0,-9.0,100.0,43.5,-110.0,-420.0,-8.0,-115.0,43.0,-110.0,-413.0,-8.0,-110.0,43.0,-110.0,-400.0,-8.0,-110.0,43.0,-110.0,-420.0,-8.0,-110.0,43.0,-110.0,-405.0,-8.0,-108.0,43.0,-108.0,-405.0,-8.0,-112.0,43.0,-112.0,-420.0,-9.0,100.0,43.0,-110.0,-413.0,-8.0,-110.0,43.0,-110.0,-380.0,-8.0,-110.0,43.0,-110.0
4407246,1530,2021,3,Houston,Thu 9/23,8:20 PM,9,FINAL,302,270.0,5.5,-110.0,44.5,-110.0,87.7,1070.0,65.7,2260.0,35.43,0.0,340.0,9.0,-120.0,43.5,-110.0,348.0,8.0,104.0,43.0,-101.0,338.0,8.0,-110.0,43.0,-110.0,315.0,8.0,-110.0,43.0,-110.0,340.0,8.0,-110.0,43.0,-110.0,325.0,8.0,-108.0,43.0,-108.0,325.0,8.0,-108.0,43.0,-108.0,320.0,9.0,-120.0,43.0,-110.0,338.0,8.0,-110.0,43.0,-110.0,325.0,8.0,-110.0,43.0,-110.0
