eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452695,463,2018,3,Sun 9/23,1:00 PM,Cincinnati,21,FINAL,1522,2.5,3.0,3.0,3.0,2.5,2.5,3.0,2.5,2.5,2.5,3.0,3.0,100.0,-115.0,-121.0,-121.0,106.0,100.0,-115.0,100.0,105.0,100.0,-110.0,-125.0,50.0,3.0,-110
3452695,464,2018,3,,,Carolina,31,,1545,-2.5,-3.0,-3.0,-3.0,-2.5,-2.5,-3.0,-2.5,-2.5,-2.5,-3.0,-3.0,-120.0,-105.0,101.0,101.0,-118.0,-120.0,-105.0,-120.0,-115.0,-120.0,-110.0,105.0,50.0,-3.0,-110
3452696,479,2018,3,Sun 9/23,1:00 PM,San Francisco,27,FINAL,1547,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.5,6.0,6.0,6.5,6.0,-106.0,-110.0,-110.0,-110.0,-103.0,-110.0,-110.0,-110.0,-105.0,-114.0,-105.0,-105.0,49.89,4.5,-110
3452696,480,2018,3,,,Kansas City,38,,1531,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-5.5,-6.0,-6.0,-6.5,-6.0,-114.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-105.0,-106.0,-115.0,-115.0,50.11,-4.5,-110
3452697,475,2018,3,Sun 9/23,1:00 PM,Green Bay,17,FINAL,1542,-2.0,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-3.5,-2.0,-115.0,105.0,-115.0,-115.0,-110.0,-110.0,-110.0,-110.0,-105.0,-107.0,-115.0,-120.0,53.68,-2.5,-110
3452697,476,2018,3,,,Washington,31,,1537,2.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.5,2.0,-105.0,-125.0,-105.0,-105.0,-101.0,-110.0,-110.0,-110.0,-105.0,-113.0,-105.0,100.0,46.32,2.5,-110
3452698,473,2018,3,Sun 9/23,1:00 PM,Oakland,20,FINAL,1533,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-119.0,-115.0,-119.0,-119.0,-125.0,-120.0,-120.0,-116.0,-120.0,-124.0,-120.0,-125.0,44.75,3.0,-120
3452698,474,2018,3,,,Miami,28,,1524,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-101.0,-105.0,-101.0,-101.0,111.0,100.0,100.0,-105.0,110.0,104.0,100.0,105.0,55.25,-3.0,100
3452699,471,2018,3,Sun 9/23,1:00 PM,N.Y. Giants,27,FINAL,1535,6.0,6.5,6.5,6.5,6.5,6.0,6.5,6.0,6.0,6.0,6.0,6.5,-110.0,-110.0,-111.0,-111.0,-109.0,-105.0,-110.0,-110.0,-105.0,-109.0,-110.0,-110.0,53.23,6.0,-105
3452699,472,2018,3,,,Houston,22,,1530,-6.0,-6.5,-6.5,-6.5,-6.5,-6.0,-6.5,-6.0,-6.0,-6.0,-6.0,-6.5,-110.0,-110.0,-109.0,-109.0,-102.0,-115.0,-110.0,-110.0,-105.0,-111.0,-110.0,-110.0,46.77,-6.0,-115
3452700,465,2018,3,Sun 9/23,1:00 PM,Tennessee,9,FINAL,1528,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.5,10.0,-115.0,-105.0,-115.0,-115.0,-111.0,-115.0,-110.0,-110.0,-105.0,-110.0,-105.0,-110.0,42.52,6.5,-105
3452700,466,2018,3,,,Jacksonville,6,,1529,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.5,-10.0,-105.0,-115.0,-105.0,-105.0,100.0,-105.0,-110.0,-110.0,-105.0,-110.0,-115.0,-110.0,57.48,-6.5,-115
3452701,481,2018,3,Sun 9/23,4:05 PM,L.A. Chargers,23,FINAL,75380,7.0,7.0,7.0,7.0,7.5,7.0,7.5,7.0,7.0,7.0,7.5,7.0,-115.0,-105.0,-110.0,-110.0,-125.0,-120.0,-120.0,-116.0,-110.0,-117.0,-115.0,-110.0,50.36,7.0,-110
3452701,482,2018,3,,,L.A. Rams,35,,1550,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-7.5,-7.0,-7.0,-7.0,-7.5,-7.0,-105.0,-115.0,-110.0,-110.0,111.0,100.0,100.0,-105.0,100.0,-103.0,-105.0,-110.0,49.64,-7.0,-110
3452702,483,2018,3,Sun 9/23,4:25 PM,Chicago,16,FINAL,1540,-4.5,-6.0,-5.0,-5.0,-6.0,-5.5,-5.5,-6.0,-5.5,-5.5,-7.0,-6.0,-110.0,-115.0,-112.0,-112.0,-100.0,-110.0,-115.0,-105.0,-105.0,-110.0,-115.0,-110.0,57.15,-4.5,-110
3452702,484,2018,3,,,Arizona,14,,1549,4.5,6.0,5.0,5.0,6.0,5.5,5.5,6.0,5.5,5.5,7.0,6.0,-110.0,-105.0,-108.0,-108.0,-111.0,-110.0,-105.0,-116.0,-105.0,-110.0,-105.0,-110.0,42.85,4.5,-110
3452703,485,2018,3,Sun 9/23,4:25 PM,Dallas,13,FINAL,1538,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.5,1.5,0.0,1.0,-105.0,-105.0,-107.0,-107.0,-103.0,-105.0,100.0,-110.0,-105.0,-108.0,-110.0,100.0,43.92,3.0,-110
3452703,486,2018,3,,,Seattle,24,,1548,-1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,-1.5,-1.5,0.0,-1.0,-115.0,-115.0,-113.0,-113.0,-108.0,-115.0,-120.0,-110.0,-105.0,-112.0,-110.0,-120.0,56.08,-3.0,-110
3452704,487,2018,3,Sun 9/23,8:20 PM,New England,10,FINAL,1525,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,-8.0,-7.0,-103.0,-115.0,-105.0,-105.0,107.0,-105.0,-115.0,100.0,-110.0,-117.0,-110.0,-105.0,63.36,-7.0,-110
3452704,488,2018,3,,,Detroit,26,,1539,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,6.5,6.5,8.0,7.0,-117.0,-105.0,-115.0,-115.0,-120.0,-115.0,-105.0,-120.0,100.0,-103.0,-110.0,-115.0,36.64,7.0,-110
3452690,301,2018,3,Thu 9/20,8:20 PM,N.Y. Jets,17,FINAL,1523,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,-101.0,110.0,-101.0,100.0,103.0,100.0,100.0,-110.0,105.0,-102.0,-110.0,-105.0,42.46,3.5,-110
3452690,302,2018,3,,,Cleveland,21,,1520,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-119.0,-130.0,-119.0,-120.0,-115.0,-120.0,-120.0,-110.0,-115.0,-118.0,-110.0,-115.0,57.54,-3.5,-110
