eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452786,463,2018,9,Sun 11/4,1:00 PM,Chicago,41,FINAL,1540,-10.0,-10.5,-10.0,-10.0,-10.5,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-110.0,-105.0,-101.0,-101.0,111.0,-115.0,-115.0,-110.0,-105.0,-109.0,-115.0,-110.0,62.73,-8.5,-110
3452786,464,2018,9,,,Buffalo,9,,1526,10.0,10.5,10.0,10.0,10.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-110.0,-115.0,-119.0,-119.0,-125.0,-105.0,-105.0,-110.0,-105.0,-111.0,-105.0,-110.0,37.27,8.5,-110
3452787,467,2018,9,Sun 11/4,4:05 PM,L.A. Chargers,25,FINAL,75380,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-110.0,-110.0,-110.0,100.0,-114.0,-110.0,-105.0,-110.0,-105.0,-111.0,-110.0,-115.0,48.96,2.5,-110
3452787,468,2018,9,,,Seattle,17,,1548,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-110.0,-110.0,-110.0,-120.0,102.0,-110.0,-115.0,-110.0,-105.0,-109.0,-110.0,-105.0,51.04,-2.5,-110
3452788,465,2018,9,Sun 11/4,4:05 PM,Houston,19,FINAL,1530,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-105.0,-110.0,-105.0,-106.0,103.0,-110.0,-110.0,-110.0,-105.0,-107.0,-115.0,-110.0,53.54,1.0,-110
3452788,466,2018,9,,,Denver,17,,1534,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-115.0,-110.0,-115.0,-114.0,-115.0,-110.0,-110.0,-110.0,-105.0,-113.0,-105.0,-110.0,46.46,-1.0,-110
3452789,469,2018,9,Sun 11/4,4:25 PM,L.A. Rams,35,FINAL,1550,-2.0,-1.5,-2.5,-2.5,-2.5,-2.0,-2.0,-2.0,-1.5,-1.5,0.0,-2.0,-105.0,-110.0,-107.0,-107.0,-103.0,-110.0,-110.0,-110.0,-110.0,-113.0,-110.0,-115.0,46.7,0.0,-110
3452789,470,2018,9,,,New Orleans,45,,1543,2.0,1.5,2.5,2.5,2.5,2.0,2.0,2.0,1.5,1.5,0.0,2.0,-115.0,-110.0,-113.0,-113.0,-108.0,-110.0,-110.0,-110.0,100.0,-107.0,-110.0,-105.0,53.3,0.0,-110
3452790,471,2018,9,Sun 11/4,8:20 PM,Green Bay,17,FINAL,1542,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,6.0,5.0,-105.0,-120.0,-116.0,-116.0,-103.0,-110.0,-105.0,-110.0,-105.0,-108.0,-105.0,-105.0,44.23,6.0,-105
3452790,472,2018,9,,,New England,31,,1525,-5.0,-6.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.5,-6.0,-5.0,-115.0,100.0,-104.0,-104.0,-108.0,-110.0,-115.0,-110.0,-105.0,-112.0,-115.0,-115.0,55.77,-6.0,-115
3452779,307,2018,9,Thu 11/1,8:20 PM,Oakland,3,FINAL,1533,-2.0,-1.5,-1.0,-1.0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-3.0,-1.5,-105.0,-115.0,-110.0,-110.0,-103.0,-115.0,-120.0,-110.0,-105.0,-116.0,-105.0,-115.0,59.83,3.5,-110
3452779,308,2018,9,,,San Francisco,34,,1547,2.0,1.5,1.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,3.0,1.5,-115.0,-105.0,-110.0,-110.0,-108.0,-105.0,100.0,-110.0,-105.0,-104.0,-115.0,-105.0,40.17,-3.5,-110
