eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452813,451,2018,11,Sun 11/18,1:00 PM,Carolina,19,FINAL,1545,-4.0,-5.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.0,-4.0,-6.0,-4.5,-105.0,-105.0,-110.0,-110.0,103.0,-110.0,-110.0,-110.0,-105.0,-108.0,100.0,-110.0,63.76,-3.0,-125
3452813,452,2018,11,,,Detroit,20,,1539,4.0,5.0,4.0,4.0,4.0,4.5,4.0,4.0,4.0,4.0,6.0,4.5,-115.0,-115.0,-110.0,-110.0,-115.0,-110.0,-110.0,-110.0,-105.0,-112.0,-120.0,-110.0,36.24,3.0,105
3452814,461,2018,11,Sun 11/18,1:00 PM,Tennessee,10,FINAL,1528,1.0,1.5,1.5,1.5,2.0,1.0,1.0,1.0,1.5,1.5,1.5,1.0,-105.0,-110.0,-105.0,-105.0,-103.0,-108.0,-110.0,-105.0,-105.0,-106.0,-110.0,-108.0,51.52,3.0,-110
3452814,462,2018,11,,,Indianapolis,38,,1527,-1.0,-1.5,-1.5,-1.5,-2.0,-1.0,-1.0,-1.0,-1.5,-1.5,-1.5,-1.0,-115.0,-110.0,-115.0,-115.0,-108.0,-112.0,-110.0,-116.0,-105.0,-114.0,-110.0,-112.0,48.48,-3.0,-110
3452817,471,2018,11,Sun 11/18,1:00 PM,Pittsburgh,20,FINAL,1519,-3.5,-4.5,-4.0,-4.0,-4.0,-5.0,-4.0,-4.0,-4.0,-4.0,-6.5,-5.0,-118.0,-110.0,-106.0,-106.0,-109.0,-110.0,-115.0,-110.0,-105.0,-109.0,-105.0,-110.0,55.44,-3.5,-110
3452817,472,2018,11,,,Jacksonville,16,,1529,3.5,4.5,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,6.5,5.0,-102.0,-110.0,-114.0,-114.0,-102.0,-110.0,-105.0,-110.0,-105.0,-111.0,-115.0,-110.0,44.56,3.5,-110
3452815,467,2018,11,Sun 11/18,4:05 PM,Denver,23,FINAL,1534,7.5,7.0,7.0,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-115.0,-105.0,-110.0,-110.0,-116.0,-110.0,-105.0,-110.0,-105.0,-111.0,-105.0,-110.0,45.75,7.0,-110
3452815,468,2018,11,,,L.A. Chargers,22,,75380,-7.5,-7.0,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-105.0,-115.0,-110.0,-110.0,104.0,-110.0,-115.0,-110.0,-105.0,-109.0,-115.0,-110.0,54.25,-7.0,-110
3452816,469,2018,11,Sun 11/18,4:05 PM,Oakland,23,FINAL,1533,4.0,5.0,4.5,4.5,4.5,5.5,4.5,4.5,4.5,4.5,6.5,5.5,-107.0,-115.0,-118.0,-118.0,-108.0,-110.0,-115.0,-110.0,-105.0,-111.0,-120.0,-110.0,50.26,3.5,-110
3452816,470,2018,11,,,Arizona,21,,1549,-4.0,-5.0,-4.5,-4.5,-4.5,-5.5,-4.5,-4.5,-4.5,-4.5,-6.5,-5.5,-113.0,-105.0,-103.0,-103.0,-103.0,-110.0,-105.0,-110.0,-105.0,-109.0,100.0,-110.0,49.74,-3.5,-110
3452809,459,2018,11,Sun 11/18,4:25 PM,Philadelphia,7,FINAL,1536,7.0,7.5,7.0,7.0,7.0,7.5,7.0,7.0,7.0,7.0,10.0,7.5,-108.0,-115.0,-111.0,-111.0,-105.0,-115.0,-110.0,-110.0,-115.0,-116.0,-140.0,-115.0,45.95,7.5,-110
3452809,460,2018,11,,,New Orleans,48,,1543,-7.0,-7.5,-7.0,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-10.0,-7.5,-112.0,-105.0,-109.0,-109.0,-105.0,-105.0,-110.0,-110.0,105.0,-104.0,115.0,-105.0,54.05,-7.5,-110
3452812,457,2018,11,Sun 11/18,8:20 PM,Minnesota,20,FINAL,1541,2.5,2.5,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.5,-110.0,-105.0,-120.0,-120.0,-101.0,-105.0,100.0,-105.0,-105.0,-106.0,100.0,-105.0,53.96,3.0,-110
3452812,458,2018,11,,,Chicago,25,,1540,-2.5,-2.5,-3.0,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-110.0,-115.0,100.0,100.0,-110.0,-115.0,-120.0,-116.0,-105.0,-114.0,-120.0,-115.0,46.04,-3.0,-110
3452806,307,2018,11,Thu 11/15,8:20 PM,Green Bay,24,FINAL,1542,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-102.0,-110.0,-108.0,-108.0,-102.0,-110.0,-110.0,-110.0,-105.0,-105.0,-110.0,-110.0,45.17,2.0,-110
3452806,308,2018,11,,,Seattle,27,,1548,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-118.0,-110.0,-112.0,-112.0,-109.0,-110.0,-110.0,-110.0,-105.0,-115.0,-110.0,-110.0,54.83,-2.0,-110
