eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452711,251,2018,4,Sun 9/30,1:00 PM,Miami,7,FINAL,1524,6.5,7.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,7.0,6.5,-105.0,-110.0,-103.0,-103.0,-103.0,-105.0,100.0,-105.0,100.0,-104.0,-105.0,100.0,48.67,7.5,100
3452711,252,2018,4,,,New England,38,,1525,-6.5,-7.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-7.0,-6.5,-115.0,-110.0,-117.0,-117.0,-108.0,-115.0,-120.0,-116.0,-110.0,-116.0,-115.0,-120.0,51.33,-7.5,-120
3452712,259,2018,4,Sun 9/30,1:00 PM,Detroit,24,FINAL,1539,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,-125.0,-125.0,-111.0,-111.0,102.0,-105.0,-105.0,-110.0,-105.0,-105.0,-110.0,105.0,51.44,3.5,-115
3452712,260,2018,4,,,Dallas,26,,1538,-3.0,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,105.0,105.0,-109.0,-109.0,-113.0,-115.0,-115.0,-110.0,-105.0,-115.0,-110.0,-125.0,48.56,-3.5,-105
3452713,257,2018,4,Sun 9/30,1:00 PM,Buffalo,0,FINAL,1526,9.0,9.0,8.5,8.5,8.5,9.0,9.5,9.0,9.0,9.0,9.5,9.0,-112.0,-105.0,-113.0,-113.0,-103.0,-110.0,-120.0,-110.0,-105.0,-112.0,-110.0,-115.0,54.1,10.5,-110
3452713,258,2018,4,,,Green Bay,22,,1542,-9.0,-9.0,-8.5,-8.5,-8.5,-9.0,-9.5,-9.0,-9.0,-9.0,-9.5,-9.0,-108.0,-115.0,-108.0,-108.0,-108.0,-110.0,100.0,-110.0,-105.0,-108.0,-110.0,-105.0,45.9,-10.5,-110
3452714,265,2018,4,Sun 9/30,1:00 PM,Philadelphia,23,FINAL OT,1536,-3.0,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-4.5,-3.0,100.0,105.0,-101.0,-101.0,103.0,100.0,100.0,100.0,105.0,-102.0,-115.0,-105.0,55.79,-3.0,-110
3452714,266,2018,4,,,Tennessee,26,,1528,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.5,3.0,-120.0,-125.0,-119.0,-119.0,-115.0,-120.0,-120.0,-120.0,-115.0,-118.0,-105.0,-115.0,44.21,3.0,-110
3452715,267,2018,4,Sun 9/30,4:05 PM,Seattle,20,FINAL,1548,-4.0,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-112.0,-105.0,-118.0,-118.0,-111.0,-115.0,-115.0,-110.0,-105.0,-111.0,-115.0,-110.0,55.54,0.0,-110
3452715,268,2018,4,,,Arizona,17,,1549,4.0,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4.0,3.5,-108.0,-115.0,-103.0,-103.0,100.0,-105.0,-105.0,-110.0,-105.0,-109.0,-105.0,-110.0,44.46,0.0,-110
3452716,269,2018,4,Sun 9/30,4:05 PM,Cleveland,42,FINAL OT,1520,2.5,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,-105.0,-120.0,-110.0,-110.0,100.0,-105.0,-105.0,-105.0,105.0,-102.0,-110.0,-105.0,41.82,2.5,-105
3452716,270,2018,4,,,Oakland,45,,1533,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-2.5,-115.0,100.0,-110.0,-110.0,-111.0,-115.0,-115.0,-116.0,-115.0,-118.0,-110.0,-115.0,58.18,-2.5,-115
3452717,273,2018,4,Sun 9/30,4:25 PM,New Orleans,33,FINAL,1543,-3.0,-3.5,-3.0,-3.0,-3.5,-3.0,-3.5,-3.0,-3.0,-3.0,-3.5,-3.0,-116.0,-105.0,-105.0,-105.0,109.0,-115.0,100.0,-120.0,-115.0,-121.0,-115.0,-120.0,54.19,-4.5,-110
3452717,274,2018,4,,,N.Y. Giants,18,,1535,3.0,3.5,3.0,3.0,3.5,3.0,3.5,3.0,3.0,3.0,3.5,3.0,-104.0,-115.0,-115.0,-115.0,-122.0,-105.0,-120.0,100.0,105.0,101.0,-105.0,100.0,45.81,4.5,-110
3452718,271,2018,4,Sun 9/30,4:25 PM,San Francisco,27,FINAL,1547,9.5,10.5,10.0,10.0,10.0,10.0,10.5,10.0,9.5,10.0,10.5,10.0,-110.0,-115.0,-119.0,-119.0,-118.0,-115.0,-120.0,-116.0,-105.0,-112.0,-105.0,-105.0,39.52,9.5,-110
3452718,272,2018,4,,,L.A. Chargers,29,,75380,-9.5,-10.5,-10.0,-10.0,-10.0,-10.0,-10.5,-10.0,-9.5,-10.0,-10.5,-10.0,-110.0,-105.0,-101.0,-101.0,106.0,-105.0,100.0,-105.0,-105.0,-108.0,-115.0,-115.0,60.48,-9.5,-110
3452719,275,2018,4,Sun 9/30,8:20 PM,Baltimore,26,FINAL,1521,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-104.0,100.0,-109.0,-109.0,103.0,-105.0,-110.0,-110.0,-105.0,-106.0,100.0,-105.0,49.13,3.0,-115
3452719,276,2018,4,,,Pittsburgh,14,,1519,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-116.0,-120.0,-111.0,-111.0,-115.0,-115.0,-110.0,-110.0,-105.0,-114.0,-120.0,-115.0,50.87,-3.0,-105
3452706,101,2018,4,Thu 9/27,8:20 PM,Minnesota,31,FINAL,1541,7.0,7.0,7.0,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-105.0,-105.0,-105.0,-105.0,-116.0,-110.0,-115.0,-105.0,-105.0,-108.0,-110.0,100.0,53.63,6.5,100
3452706,102,2018,4,,,L.A. Rams,38,,1550,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-115.0,-115.0,-115.0,-115.0,104.0,-110.0,-105.0,-116.0,-105.0,-112.0,-110.0,-120.0,46.37,-6.5,-120
