eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3452875,314,2018,15,,,Indianapolis,23,,1527,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-124.0,-115.0,-119.0,-119.0,-119.0,-115.0,-120.0,-120.0,-115.0,-125.0,-120.0,-115.0,60.69,-2.5,-130
3452876,307,2018,15,Sun 12/16,1:00 PM,Miami,17,FINAL,1524,7.5,8.0,8.0,8.0,7.5,8.0,7.5,7.5,7.5,8.0,7.5,7.5,-105.0,-110.0,-114.0,-114.0,-107.0,-105.0,-110.0,-105.0,-105.0,-111.0,-110.0,-110.0,48.96,8.0,-110
3452876,308,2018,15,,,Minnesota,41,,1541,-7.5,-8.0,-8.0,-8.0,-7.5,-8.0,-7.5,-7.5,-7.5,-8.0,-7.5,-7.5,-115.0,-110.0,-106.0,-106.0,-103.0,-115.0,-110.0,-116.0,-105.0,-109.0,-110.0,-110.0,51.04,-8.0,-110
3452877,321,2018,15,Sun 12/16,1:00 PM,Washington,16,FINAL,1537,7.5,7.5,7.0,7.0,7.5,7.0,7.5,7.5,7.0,7.0,7.5,7.5,-122.0,-115.0,-109.0,-109.0,-114.0,-110.0,-120.0,-120.0,100.0,-109.0,-115.0,-110.0,49.45,7.0,-105
3452877,322,2018,15,,,Jacksonville,13,,1529,-7.5,-7.5,-7.0,-7.0,-7.5,-7.0,-7.5,-7.5,-7.0,-7.0,-7.5,-7.5,102.0,-105.0,-111.0,-111.0,102.0,-110.0,100.0,100.0,-110.0,-111.0,-105.0,-110.0,50.55,-7.0,-115
3452878,325,2018,15,Sun 12/16,4:05 PM,Seattle,23,FINAL OT,1548,-3.5,-4.5,-4.0,-4.0,-3.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-3.5,-120.0,-115.0,-105.0,-105.0,-112.0,-110.0,-110.0,-110.0,-105.0,-109.0,-110.0,-110.0,48.07,-4.5,-110
3452878,326,2018,15,,,San Francisco,26,,1547,3.5,4.5,4.0,4.0,3.5,4.0,4.0,4.0,4.0,4.0,4.5,3.5,100.0,-105.0,-115.0,-115.0,101.0,-110.0,-110.0,-110.0,-105.0,-111.0,-110.0,-110.0,51.93,4.5,-110
3452879,327,2018,15,Sun 12/16,4:25 PM,New England,10,FINAL,1525,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-3.0,-115.0,-110.0,-115.0,-115.0,-105.0,-120.0,-125.0,-116.0,-105.0,-114.0,-115.0,100.0,58.52,-1.0,-120
3452879,328,2018,15,,,Pittsburgh,17,,1519,2.5,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,3.0,3.0,-105.0,-110.0,-105.0,-105.0,-105.0,100.0,105.0,-105.0,-105.0,-106.0,-105.0,-120.0,41.48,1.0,100
3452880,329,2018,15,Sun 12/16,8:20 PM,Philadelphia,30,FINAL,1536,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,12.5,-110.0,-105.0,-110.0,-109.0,-103.0,-110.0,-110.0,-110.0,-105.0,-108.0,-105.0,-110.0,49.38,8.5,-105
3452880,330,2018,15,,,L.A. Rams,23,,1550,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-12.5,-110.0,-115.0,-110.0,-111.0,-107.0,-110.0,-110.0,-110.0,-105.0,-112.0,-115.0,-110.0,50.62,-8.5,-115
3452868,303,2018,15,Sat 12/15,4:30 PM,Houston,29,FINAL,1530,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-102.0,-115.0,100.0,100.0,106.0,100.0,-105.0,100.0,100.0,100.0,-115.0,-105.0,58.67,-6.5,-110
3452868,304,2018,15,,,N.Y. Jets,22,,1523,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-118.0,-105.0,-120.0,-120.0,-119.0,-120.0,-115.0,-120.0,-110.0,-120.0,-105.0,-115.0,41.33,6.5,-110
3452867,305,2018,15,Sat 12/15,8:20 PM,Cleveland,17,FINAL,1520,1.0,2.0,2.0,2.0,1.0,1.5,1.5,1.5,1.5,2.0,1.5,2.5,100.0,-115.0,-115.0,-115.0,106.0,-110.0,-110.0,-105.0,-105.0,-111.0,100.0,-105.0,50.5,4.5,-110
3452867,306,2018,15,,,Denver,16,,1534,-1.0,-2.0,-2.0,-2.0,-1.0,-1.5,-1.5,-1.5,-1.5,-2.0,-1.5,-2.5,-120.0,-105.0,-105.0,-105.0,-119.0,-110.0,-110.0,-116.0,-105.0,-109.0,-120.0,-115.0,49.5,-4.5,-110
3452866,301,2018,15,Thu 12/13,8:20 PM,L.A. Chargers,29,FINAL,75380,3.5,4.0,4.0,4.0,3.5,,4.0,3.5,3.5,3.5,3.5,,-110.0,-115.0,-110.0,-110.0,-100.0,,-110.0,-105.0,-105.0,-107.0,-105.0,,45.63,3.5,-110
3452866,302,2018,15,,,Kansas City,28,,1531,-3.5,-4.0,-4.0,-4.0,-3.5,,-4.0,-3.5,-3.5,-3.5,-3.5,,-110.0,-105.0,-110.0,-110.0,-111.0,,-110.0,-116.0,-105.0,-113.0,-115.0,,54.37,-3.5,-110
