eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143356,272,2020,4,,,L.A. Rams,17,,1550,-13.5,-13.5,-13.5,-13.0,-13.5,-13.5,-13.5,-13.5,-13.5,-13.5,-14.0,-13.5,-115.0,-115.0,-105.0,-115.0,-104.0,-110.0,-110.0,-110.0,-110.0,-111.0,-105.0,-110.0,62,-9.5,-110.0
4143359,275,2020,4,Sun 10/4,4:25 PM,Buffalo,30,FINAL,1526,-3.0,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-117.0,-105.0,-120.0,-120.0,-115.0,-120.0,-120.0,-120.0,-115.0,-121.0,-110.0,-120.0,53,-2.0,-110.0
4143359,276,2020,4,,,Las Vegas,23,,1533,3.0,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,-103.0,-115.0,100.0,100.0,104.0,100.0,100.0,100.0,105.0,101.0,-110.0,100.0,47,2.0,-110.0
4143363,251,2020,4,Sun 10/4,4:25 PM,Indianapolis,19,FINAL,1527,-3.5,-3.0,-3.0,-3.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-108.0,-125.0,-130.0,-130.0,102.0,-110.0,-105.0,-110.0,-105.0,-106.0,-115.0,-110.0,45,-1.5,-110.0
4143363,252,2020,4,,,Chicago,11,,1540,3.5,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.5,-112.0,105.0,110.0,110.0,-112.0,-110.0,-115.0,-110.0,-105.0,-114.0,-105.0,-110.0,55,1.5,-110.0
4143482,277,2020,4,Sun 10/4,8:20 PM,Philadelphia,25,FINAL,1536,8.5,8.0,8.0,8.0,8.5,9.0,8.5,7.5,8.0,8.0,8.0,9.0,-119.0,-115.0,-112.0,-112.0,-116.0,-125.0,-125.0,-110.0,-105.0,-107.0,-110.0,-120.0,57,3.5,-110.0
4143482,278,2020,4,,,San Francisco,20,,1547,-8.5,-8.0,-8.0,-8.0,-8.5,-9.0,-8.5,-7.5,-8.0,-8.0,-8.0,-9.0,-101.0,-105.0,-108.0,-108.0,105.0,105.0,105.0,-110.0,-105.0,-113.0,-110.0,100.0,43,-3.5,-110.0
4143360,267,2020,4,Sun 10/4,1:00 PM,Pittsburgh,,POSTPONED,1519,,-1.5,,-1.0,-3.0,-2.0,-2.5,-1.5,-1.5,-2.5,-2.0,-2.0,,-110.0,,-115.0,104.0,-115.0,-110.0,-110.0,-105.0,-109.0,-115.0,-115.0,96,,
4143360,268,2020,4,,,Tennessee,,,1528,,1.5,,1.0,3.0,2.0,2.5,1.5,1.5,2.5,2.0,2.0,,-110.0,,-105.0,-115.0,-105.0,-110.0,-110.0,-105.0,-111.0,-105.0,-105.0,4,,
4143484,273,2020,4,Sun 10/4,4:25 PM,New England,,POSTPONED,1525,7.0,7.0,10.5,10.5,7.0,7.0,7.0,7.0,6.5,6.5,7.0,7.0,-115.0,-115.0,-105.0,-106.0,-114.0,-115.0,-115.0,-110.0,100.0,-103.0,-115.0,-115.0,45,7.5,-110.0
4143484,274,2020,4,,,Kansas City,,,1531,-7.0,-7.0,-10.5,-10.5,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,-7.0,-7.0,-105.0,-105.0,-115.0,-114.0,103.0,-105.0,-105.0,-110.0,-110.0,-117.0,-105.0,-105.0,55,-7.5,-110.0
4143485,101,2020,4,Thu 10/1,8:20 PM,Denver,37,FINAL,1534,1.0,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,-110.0,-105.0,-110.0,-110.0,-102.0,-105.0,-105.0,-105.0,-105.0,-112.0,-110.0,-105.0,49,-2.0,-115.0
4143485,102,2020,4,,,N.Y. Jets,28,,1523,-1.0,-1.5,-1.5,-1.5,-1.0,-1.0,-1.0,-1.0,-1.5,-1.5,-1.0,-1.0,-110.0,-115.0,-110.0,-110.0,-108.0,-115.0,-115.0,-115.0,-105.0,-108.0,-110.0,-115.0,51,2.0,-105.0
