eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143595,119,2020,17,Sun 1/3,1:00 PM,Atlanta,27,FINAL,1546,7.0,6.0,7.5,7.5,7.5,7.0,7.5,7.0,7.0,7.0,7.0,7.0,-110.0,-115.0,-118.0,-118.0,-123.0,100.0,-125.0,-110.0,-108.0,-111.0,-105.0,100.0,44,7.0,-110
4143595,120,2020,17,,,Tampa Bay,44,,1544,-7.0,-6.0,-7.5,-7.5,-7.5,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-110.0,-105.0,-111.0,-111.0,111.0,-120.0,105.0,-110.0,-108.0,-109.0,-115.0,-120.0,56,-7.0,-110
4143599,121,2020,17,Sun 1/3,1:00 PM,Baltimore,38,FINAL,1521,-13.5,-11.5,-16.5,-16.5,-13.5,-13.5,-14.0,-13.5,-13.0,-13.0,-14.0,-13.5,-105.0,-110.0,-116.0,-116.0,106.0,-105.0,105.0,-105.0,-108.0,-111.0,-105.0,-105.0,50,-13.5,-115
4143599,122,2020,17,,,Cincinnati,3,,1522,13.5,11.5,16.5,16.5,13.5,13.5,14.0,13.5,13.0,13.0,14.0,13.5,-115.0,-110.0,-113.0,-113.0,-117.0,-115.0,-125.0,-115.0,-108.0,-109.0,-115.0,-115.0,50,13.5,-105
4143437,111,2020,17,Sun 1/3,4:25 PM,Tennessee,41,FINAL,1528,-7.0,-7.0,-7.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.5,-7.0,-109.0,-115.0,-110.0,-109.0,101.0,-104.0,-110.0,-110.0,-108.0,-108.0,-105.0,-104.0,0,-7.5,-120
4143437,112,2020,17,,,Houston,38,,1530,7.0,7.0,7.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.5,7.0,-111.0,-105.0,-109.0,-111.0,-111.0,-116.0,-110.0,-110.0,-108.0,-112.0,-115.0,-116.0,0,7.5,100
4143438,105,2020,17,Sun 1/3,4:25 PM,Green Bay,35,FINAL,1542,-4.5,-4.5,-4.0,-4.5,-4.5,-4.5,-4.5,-4.5,-5.0,-5.0,-5.0,-4.5,-107.0,-115.0,-113.0,-103.0,-103.0,-109.0,-105.0,-110.0,-108.0,-110.0,-115.0,-109.0,0,-5.5,-110
4143438,106,2020,17,,,Chicago,16,,1540,4.5,4.5,4.0,4.5,4.5,4.5,4.5,4.5,5.0,5.0,5.0,4.5,-113.0,-105.0,-116.0,-116.0,-107.0,-111.0,-115.0,-110.0,-108.0,-110.0,-105.0,-111.0,0,5.5,-110
4143451,113,2020,17,Sun 1/3,4:25 PM,New Orleans,33,FINAL,1543,-5.0,-6.0,-8.5,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-120.0,-115.0,-131.0,-112.0,100.0,-105.0,-110.0,-110.0,-108.0,-109.0,-110.0,-105.0,0,-4.0,-110
4143451,114,2020,17,,,Carolina,7,,1545,5.0,6.0,8.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,100.0,-105.0,100.0,-108.0,-110.0,-115.0,-110.0,-110.0,-108.0,-111.0,-110.0,-115.0,0,4.0,-110
4143596,127,2020,17,Sun 1/3,4:25 PM,Seattle,26,FINAL,1548,-7.0,-7.0,-7.5,-7.0,-7.0,-7.5,-7.5,-7.0,-7.0,-7.0,-7.5,-7.5,-116.0,-120.0,-110.0,-109.0,101.0,-102.0,100.0,-115.0,-113.0,-116.0,-105.0,-102.0,0,-6.5,-110
4143596,128,2020,17,,,San Francisco,23,,1547,7.0,7.0,7.5,7.0,7.0,7.5,7.5,7.0,7.0,7.0,7.5,7.5,-104.0,100.0,-119.0,-111.0,-112.0,-118.0,-120.0,-105.0,-103.0,-104.0,-115.0,-118.0,0,6.5,-110
4143597,125,2020,17,Sun 1/3,4:25 PM,L.A. Chargers,38,FINAL,75380,-7.0,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-6.5,-6.5,-6.5,-7.0,-105.0,-115.0,100.0,100.0,106.0,101.0,-105.0,-110.0,-113.0,-115.0,-110.0,101.0,44,-3.5,-110
4143597,126,2020,17,,,Kansas City,21,,1531,7.0,6.5,7.0,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.5,7.0,-115.0,-105.0,-120.0,-120.0,-117.0,-121.0,-115.0,-110.0,-103.0,-105.0,-110.0,-121.0,56,3.5,-110
4143598,129,2020,17,Sun 1/3,4:25 PM,Las Vegas,32,FINAL,1533,-2.5,1.0,-3.0,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-2.5,-118.0,-115.0,105.0,105.0,-115.0,-122.0,-115.0,-120.0,-118.0,-119.0,-105.0,-122.0,0,1.0,-105
4143598,130,2020,17,,,Denver,31,,1534,2.5,-1.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,3.0,2.5,-102.0,-105.0,-125.0,-125.0,104.0,102.0,-105.0,100.0,102.0,-101.0,-115.0,102.0,0,-1.0,-115
4143600,131,2020,17,Sun 1/3,4:25 PM,Arizona,7,FINAL,1549,0.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.0,1.0,-110.0,100.0,-118.0,-101.0,105.0,102.0,-105.0,-105.0,-108.0,-109.0,-110.0,102.0,100,4.5,-110
4143600,132,2020,17,,,L.A. Rams,18,,1550,0.0,-1.0,-1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.5,0.0,-1.0,-110.0,-120.0,-101.0,-118.0,-116.0,-122.0,-115.0,-115.0,-108.0,-111.0,-110.0,-122.0,0,-4.5,-110
4143601,103,2020,17,Sun 1/3,4:25 PM,Jacksonville,14,FINAL,1529,15.5,14.0,17.0,15.5,15.5,15.5,15.5,15.5,16.0,15.5,15.5,15.5,-108.0,-115.0,-107.0,-108.0,104.0,-106.0,-110.0,-110.0,-108.0,-108.0,-105.0,-106.0,0,14.0,-110
4143601,104,2020,17,,,Indianapolis,28,,1527,-15.5,-14.0,-17.0,-15.5,-15.5,-15.5,-15.5,-15.5,-16.0,-15.5,-15.5,-15.5,-112.0,-105.0,-111.0,-112.0,-115.0,-114.0,-110.0,-110.0,-108.0,-112.0,-115.0,-114.0,0,-14.0,-110
4143449,101,2020,17,Sun 1/3,8:20 PM,Washington,20,FINAL,1537,-6.5,1.0,-6.0,-6.0,-6.5,-6.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.0,-112.0,-110.0,-119.0,-119.0,-109.0,-120.0,-110.0,-110.0,-113.0,-111.0,-105.0,-120.0,0,1.5,-115
4143449,102,2020,17,,,Philadelphia,14,,1536,6.5,-1.0,6.0,6.0,6.5,6.0,6.5,6.5,6.5,6.5,6.5,6.0,-108.0,-110.0,-101.0,-101.0,-101.0,100.0,-110.0,-110.0,-103.0,-109.0,-115.0,100.0,0,-1.5,-105
