eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
4143511,251,2020,8,Sun 11/1,1:00 PM,Indianapolis,41,FINAL,1527,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-106.0,-105.0,-135.0,-135.0,-103.0,-111.0,-105.0,-105.0,-108.0,-105.0,100.0,-111.0,51,-2.5,-125
4143511,252,2020,8,,,Detroit,21,,1539,3.5,3.5,3.0,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.5,-114.0,-115.0,115.0,115.0,-107.0,-109.0,-115.0,-115.0,-108.0,-115.0,-120.0,-109.0,49,2.5,105
4143512,255,2020,8,Sun 11/1,1:00 PM,New England,21,FINAL,1525,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.5,4.0,-104.0,-105.0,-105.0,-105.0,-105.0,-110.0,-105.0,-110.0,-108.0,-106.0,-105.0,-110.0,41,3.0,-110
4143512,256,2020,8,,,Buffalo,24,,1526,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-116.0,-115.0,-115.0,-115.0,-105.0,-110.0,-115.0,-110.0,-108.0,-114.0,-115.0,-110.0,59,-3.0,-110
4143514,259,2020,8,Sun 11/1,1:00 PM,Las Vegas,16,FINAL,1533,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.5,1.5,1.5,1.5,-106.0,-105.0,-105.0,-105.0,111.0,100.0,-105.0,-110.0,-108.0,-111.0,-110.0,100.0,56,3.0,105
4143514,260,2020,8,,,Cleveland,6,,1520,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.0,-1.0,-1.5,-1.5,-1.5,-1.5,-114.0,-115.0,-115.0,-115.0,-123.0,-120.0,-115.0,-110.0,-108.0,-109.0,-110.0,-120.0,44,-3.0,-125
4143518,253,2020,8,Sun 11/1,1:00 PM,Minnesota,28,FINAL,1541,5.5,6.0,6.0,6.0,5.5,6.0,6.0,5.5,5.5,5.5,6.5,6.0,-110.0,-110.0,-116.0,-116.0,-101.0,-115.0,-110.0,-110.0,-108.0,-111.0,-110.0,-115.0,38,7.0,-110
4143518,254,2020,8,,,Green Bay,22,,1542,-5.5,-6.0,-6.0,-6.0,-5.5,-6.0,-6.0,-5.5,-5.5,-5.5,-6.5,-6.0,-110.0,-110.0,-104.0,-104.0,-109.0,-105.0,-110.0,-110.0,-108.0,-109.0,-110.0,-105.0,62,-7.0,-110
4143540,275,2020,8,Sun 11/1,4:05 PM,L.A. Chargers,30,FINAL,75380,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-118.0,-110.0,-105.0,-105.0,103.0,-102.0,-105.0,-110.0,-103.0,-106.0,-105.0,-103.0,53,-1.5,-110
4143540,276,2020,8,,,Denver,31,,1534,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,-102.0,-110.0,-115.0,-115.0,-114.0,-118.0,-115.0,-110.0,-113.0,-114.0,-115.0,-117.0,47,1.5,-110
4143519,267,2020,8,Sun 11/1,4:25 PM,New Orleans,26,FINAL OT,1543,-5.5,-5.0,-5.0,-5.0,-5.5,-5.0,-5.5,-5.0,-5.5,-5.5,-4.0,-5.5,-113.0,-110.0,-113.0,-113.0,100.0,-105.0,-105.0,-110.0,-108.0,-107.0,-110.0,-104.0,53,-2.5,-115
4143519,268,2020,8,,,Chicago,23,,1540,5.5,5.0,5.0,5.0,5.5,5.0,5.5,5.0,5.5,5.5,4.0,5.5,-107.0,-110.0,-107.0,-107.0,-110.0,-115.0,-115.0,-110.0,-108.0,-113.0,-110.0,-116.0,47,2.5,-105
4143520,269,2020,8,Sun 11/1,4:25 PM,San Francisco,27,FINAL,1547,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,-103.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-108.0,-110.0,-115.0,-110.0,43,5.5,-110
4143520,270,2020,8,,,Seattle,37,,1548,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-3.0,-1.0,-117.0,-115.0,-110.0,-110.0,-102.0,-110.0,-110.0,-110.0,-108.0,-110.0,-105.0,-110.0,57,-5.5,-110
4143513,271,2020,8,Sun 11/1,8:20 PM,Dallas,9,FINAL,1538,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,-105.0,-105.0,-110.0,-110.0,-100.0,-105.0,-115.0,-110.0,-108.0,-110.0,-105.0,-110.0,49,7.5,-106
4143513,272,2020,8,,,Philadelphia,23,,1536,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-11.0,-10.0,-115.0,-115.0,-110.0,-110.0,-110.0,-115.0,-105.0,-110.0,-108.0,-110.0,-115.0,-110.0,51,-7.5,-114
4143517,101,2020,8,Thu 10/29,8:20 PM,Atlanta,25,FINAL,1546,1.5,1.5,2.0,2.0,1.5,1.5,1.5,1.5,1.0,1.0,1.5,1.5,-115.0,-115.0,-123.0,-123.0,-109.0,-112.0,-110.0,-110.0,-108.0,-110.0,-105.0,-113.0,50,2.5,-110
4143517,102,2020,8,,,Carolina,17,,1545,-1.5,-1.5,-2.0,-2.0,-1.5,-1.5,-1.5,-1.5,-1.0,-1.0,-1.5,-1.5,-105.0,-105.0,102.0,102.0,-102.0,-108.0,-110.0,-110.0,-108.0,-110.0,-115.0,-107.0,50,-2.5,-110
