eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4700771,260,2023,8,,,Dallas,43,,1538,-7.0,-7.0,-6.5,-6.5,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-6.5,-7.0,-105.0,-105.0,-115.0,-119.0,-101.0,-105.0,-110.0,-105.0,-108.0,-110.0,-110.0,-105.0,-115.0,-103.0,31.21,-6.0,-110
4700772,269,2023,8,Sun 10/29,4:05 PM,Cleveland,20,FINAL,1520,4.5,4.0,4.0,4.0,4.5,4.5,4.0,4.0,4.5,4.5,4.0,4.5,4.0,4.0,-113.0,-105.0,-106.0,-106.0,-110.0,-110.0,-105.0,-110.0,-108.0,-110.0,-110.0,-110.0,-105.0,-108.0,46.76,1.5,-110
4700772,270,2023,8,,,Seattle,24,,1548,-4.5,-4.0,-4.0,-4.0,-4.5,-4.5,-4.0,-4.0,-4.5,-4.5,-4.0,-4.5,-4.0,-4.0,-107.0,-115.0,-114.0,-114.0,100.0,-110.0,-115.0,-110.0,-108.0,-110.0,-110.0,-110.0,-115.0,-123.0,53.24,-1.5,-110
4700773,271,2023,8,Sun 10/29,4:25 PM,Kansas City,9,FINAL,1531,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-105.0,-105.0,-102.0,-102.0,101.0,-105.0,-105.0,100.0,-108.0,-106.0,-105.0,-105.0,-110.0,-105.0,16.71,-9.0,-110
4700773,272,2023,8,,,Denver,24,,1534,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-115.0,-115.0,-118.0,-118.0,-112.0,-115.0,-115.0,-120.0,-108.0,-114.0,-115.0,-115.0,-110.0,-108.0,83.29,9.0,-110
4700774,273,2023,8,Sun 10/29,4:25 PM,Cincinnati,31,FINAL,1522,4.0,4.5,4.0,4.0,4.5,4.0,4.5,4.0,4.0,4.0,4.0,4.0,4.5,3.5,-108.0,-110.0,-105.0,-105.0,-104.0,-110.0,-110.0,-110.0,-113.0,-110.0,-110.0,-110.0,-115.0,-105.0,52.11,6.5,-110
4700774,274,2023,8,,,San Francisco,17,,1547,-4.0,-4.5,-4.0,-4.0,-4.5,-4.0,-4.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-3.5,-112.0,-110.0,-115.0,-115.0,-106.0,-110.0,-110.0,-110.0,-103.0,-110.0,-110.0,-110.0,-105.0,-127.0,47.89,-6.5,-110
4700775,275,2023,8,Sun 10/29,4:25 PM,Baltimore,31,FINAL,1521,-9.5,-9.5,-9.5,-9.5,-10.0,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,-9.5,-10.0,-110.0,-115.0,-110.0,-105.0,102.0,-110.0,-115.0,-110.0,-108.0,-111.0,-110.0,-110.0,-115.0,-103.0,17.17,-7.5,-110
4700775,276,2023,8,,,Arizona,24,,1549,9.5,9.5,9.5,9.5,10.0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,10.0,-110.0,-105.0,-110.0,-115.0,-114.0,-110.0,-105.0,-110.0,-108.0,-109.0,-110.0,-110.0,-105.0,-110.0,82.83,7.5,-110
4700776,277,2023,8,Sun 10/29,8:20 PM,Chicago,13,FINAL,1540,9.5,9.5,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,9.5,10.0,9.5,9.0,-105.0,-105.0,-115.0,-117.0,-109.0,-115.0,-105.0,-110.0,-108.0,-110.0,-110.0,-115.0,-115.0,-110.0,69.26,9.5,-110
4700776,278,2023,8,,,L.A. Chargers,30,,75380,-9.5,-9.5,-10.0,-10.0,-10.0,-10.0,-9.5,-9.5,-10.0,-10.0,-9.5,-10.0,-9.5,-9.0,-115.0,-115.0,-105.0,-103.0,-101.0,-105.0,-115.0,-110.0,-108.0,-110.0,-110.0,-105.0,-105.0,-120.0,30.74,-9.5,-110
4700762,109,2023,8,Thu 10/26,8:15 PM,Tampa Bay,18,FINAL,1544,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5,10.0,10.0,10.0,10.0,-105.0,-110.0,-110.0,-110.0,-107.0,-115.0,-110.0,-110.0,-108.0,-106.0,-115.0,-115.0,-110.0,-108.0,67.68,9.0,-110
4700762,110,2023,8,,,Buffalo,24,,1526,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-9.5,-10.0,-10.0,-10.0,-10.0,-115.0,-110.0,-110.0,-110.0,-103.0,-105.0,-110.0,-110.0,-108.0,-114.0,-105.0,-105.0,-110.0,-105.0,32.32,-9.0,-110
