eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4700795,243,2023,10,Sun 11/12,1:00 PM,Cleveland,33,FINAL,1520,5.5,6.0,6.0,6.0,6.0,6.0,5.5,6.0,6.0,6.0,6.5,6.0,6.0,5.5,-110.0,-110.0,-110.0,-110.0,-114.0,-110.0,-110.0,-110.0,-108.0,-110.0,-111.0,-110.0,-110.0,-103.0,65.5,5.5,-110
4700795,244,2023,10,,,Baltimore,31,,1521,-5.5,-6.0,-6.0,-6.0,-6.0,-6.0,-5.5,-6.0,-6.0,-6.0,-6.5,-6.0,-6.0,-5.5,-110.0,-110.0,-110.0,-110.0,103.0,-110.0,-110.0,-110.0,-108.0,-110.0,-109.0,-110.0,-110.0,-128.0,34.5,-5.5,-110
4700796,253,2023,10,Sun 11/12,1:00 PM,Tennessee,6,FINAL,1528,2.5,2.5,2.5,2.5,2.5,3.0,2.5,2.5,2.5,2.5,2.5,3.0,2.5,1.5,-101.0,-105.0,-101.0,-101.0,-101.0,-125.0,100.0,-105.0,102.0,-102.0,-104.0,-125.0,100.0,-110.0,55.6,1.0,-110
4700796,254,2023,10,,,Tampa Bay,20,,1544,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-3.0,-2.5,-1.5,-119.0,-115.0,-119.0,-119.0,-110.0,105.0,-120.0,-115.0,-118.0,-118.0,-116.0,105.0,-120.0,-120.0,44.4,-1.0,-110
4700797,247,2023,10,Sun 11/12,1:00 PM,San Francisco,34,FINAL,1547,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-114.0,-125.0,-120.0,-120.0,-108.0,-120.0,-120.0,-115.0,-118.0,-118.0,-120.0,-120.0,-120.0,-114.0,30.59,-2.5,-110
4700797,248,2023,10,,,Jacksonville,3,,1529,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-106.0,105.0,100.0,100.0,-102.0,100.0,100.0,-105.0,102.0,-102.0,100.0,100.0,100.0,101.0,69.41,2.5,-110
4700798,257,2023,10,Sun 11/12,4:05 PM,Detroit,41,FINAL,1539,-2.0,-2.0,-2.5,-2.5,-2.5,-2.0,-2.0,-2.5,-2.5,-2.0,-2.5,-2.0,-2.5,-2.0,-106.0,-110.0,-110.0,-110.0,103.0,-115.0,-115.0,-110.0,-108.0,-110.0,-110.0,-115.0,-110.0,-108.0,44.17,1.5,-110
4700798,258,2023,10,,,L.A. Chargers,38,,75380,2.0,2.0,2.5,2.5,2.5,2.0,2.0,2.5,2.5,2.0,2.5,2.0,2.5,2.0,-114.0,-110.0,-110.0,-110.0,-114.0,-105.0,-105.0,-110.0,-108.0,-110.0,-110.0,-105.0,-110.0,-105.0,55.83,-1.5,-110
4700799,255,2023,10,Sun 11/12,4:05 PM,Atlanta,23,FINAL,1546,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.5,-2.0,-2.0,-1.5,-2.0,-2.0,-2.0,-2.5,-112.0,-105.0,-110.0,-110.0,-102.0,-115.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-115.0,-109.0,41.26,-2.5,-110
4700799,256,2023,10,,,Arizona,25,,1549,2.0,2.0,2.0,2.0,2.0,2.0,2.5,2.0,2.0,1.5,2.0,2.0,2.0,2.5,-108.0,-115.0,-110.0,-110.0,-108.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-105.0,-104.0,58.74,2.5,-110
4700800,261,2023,10,Sun 11/12,4:25 PM,Washington,26,FINAL,1537,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,-106.0,-110.0,-112.0,-112.0,-110.0,-105.0,-110.0,-110.0,-108.0,-114.0,-112.0,-105.0,-110.0,-105.0,64.35,6.5,-110
4700800,262,2023,10,,,Seattle,29,,1548,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-114.0,-110.0,-108.0,-108.0,-100.0,-115.0,-110.0,-110.0,-108.0,-106.0,-108.0,-115.0,-110.0,-108.0,35.65,-6.5,-110
4700801,259,2023,10,Sun 11/12,4:25 PM,N.Y. Giants,17,FINAL,1535,17.5,17.5,17.5,17.5,17.5,18.0,17.5,17.5,17.5,17.5,17.5,18.0,17.5,17.0,-114.0,-110.0,-115.0,-115.0,-109.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,86.01,10.0,-110
4700801,260,2023,10,,,Dallas,49,,1538,-17.5,-17.5,-17.5,-17.5,-17.5,-18.0,-17.5,-17.5,-17.5,-17.5,-17.5,-18.0,-17.5,-17.0,-106.0,-110.0,-105.0,-105.0,-103.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-120.0,13.99,-10.0,-110
4700802,263,2023,10,Sun 11/12,8:20 PM,N.Y. Jets,12,FINAL,1523,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.5,-1.0,0.0,-1.0,-105.0,-105.0,-112.0,-112.0,101.0,-115.0,-105.0,-110.0,-108.0,-110.0,-110.0,-115.0,-110.0,-111.0,67.42,-2.5,-110
4700802,264,2023,10,,,Las Vegas,16,,1533,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5,1.0,0.0,1.0,-115.0,-115.0,-108.0,-108.0,-111.0,-105.0,-115.0,-110.0,-108.0,-110.0,-110.0,-105.0,-110.0,-119.0,32.58,2.5,-110
4700791,113,2023,10,Thu 11/9,8:15 PM,Carolina,13,FINAL,1545,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.5,3.5,3.5,3.0,3.5,3.5,102.0,100.0,-101.0,-101.0,105.0,100.0,105.0,-110.0,-118.0,-114.0,-110.0,100.0,-115.0,-128.0,56.72,1.5,-110
4700791,114,2023,10,,,Chicago,16,,1540,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-3.5,-122.0,-120.0,-119.0,-119.0,-116.0,-120.0,-125.0,-110.0,102.0,-106.0,-110.0,-120.0,-105.0,-103.0,43.28,-1.5,-110
