eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4733319,455,2024,9,Sun 11/3,1:00 PM,New Orleans,22,FINAL,1543,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.5,-115.0,-120.0,-118.0,-118.0,-108.0,-111.0,-120.0,-115.0,-108.0,-110.0,-120.0,-105.0,-115.0,-110.0,22.26,-4.5,-110
4733319,456,2024,9,,,Carolina,23,,1545,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.5,-105.0,100.0,-102.0,-102.0,-102.0,-109.0,100.0,-105.0,-108.0,-110.0,-100.0,-115.0,-105.0,-110.0,77.74,4.5,-110
4733320,451,2024,9,Sun 11/3,1:00 PM,New England,17,FINAL OT,1525,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.5,3.5,3.5,-118.0,-125.0,-115.0,-115.0,-113.0,-115.0,-115.0,-120.0,-118.0,-118.0,-100.0,-120.0,-115.0,-120.0,27.32,3.0,100
4733320,452,2024,9,,,Tennessee,20,,1528,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-3.5,-3.5,-102.0,105.0,-105.0,-105.0,103.0,-105.0,-105.0,100.0,102.0,-102.0,-120.0,100.0,-105.0,100.0,72.68,-3.0,-120
4733321,463,2024,9,Sun 11/3,1:00 PM,Las Vegas,24,FINAL,1533,8.0,7.5,8.0,8.0,8.0,7.5,8.0,7.5,7.5,7.5,7.5,7.5,8.0,8.0,-110.0,-105.0,-114.0,-114.0,-108.0,-105.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,78.06,9.0,-110
4733321,464,2024,9,,,Cincinnati,41,,1522,-8.0,-7.5,-8.0,-8.0,-8.0,-7.5,-8.0,-7.5,-7.5,-7.5,-7.5,-7.5,-8.0,-8.0,-110.0,-115.0,-106.0,-106.0,-102.0,-115.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,21.94,-9.0,-110
4733322,461,2024,9,Sun 11/3,1:00 PM,Denver,10,FINAL,1534,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.0,9.0,-115.0,100.0,-110.0,-110.0,-105.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-110.0,-110.0,48.08,9.5,-110
4733322,462,2024,9,,,Baltimore,41,,1521,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-8.5,-8.5,-9.0,-9.0,-9.0,-9.0,-105.0,-120.0,-110.0,-110.0,-105.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-110.0,-110.0,51.92,-9.5,-110
4733323,469,2024,9,Sun 11/3,4:05 PM,Chicago,9,FINAL,1540,1.5,1.5,1.5,1.5,2.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-110.0,-105.0,-110.0,-110.0,-109.0,-105.0,-110.0,-110.0,-108.0,-115.0,-110.0,-105.0,-110.0,-115.0,50.77,-2.0,-110
4733323,470,2024,9,,,Arizona,29,,1549,-1.5,-1.5,-1.5,-1.5,-2.0,-1.0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-110.0,-115.0,-110.0,-110.0,-101.0,-115.0,-110.0,-110.0,-108.0,-105.0,-110.0,-115.0,-110.0,-105.0,49.23,2.0,-110
4733326,475,2024,9,Sun 11/3,4:05 PM,Jacksonville,23,FINAL,1529,7.5,7.5,7.5,7.5,7.5,7.0,7.5,7.0,7.5,7.5,7.0,7.0,7.5,7.5,-115.0,-115.0,-115.0,-115.0,-110.0,-104.0,-110.0,-105.0,-123.0,-118.0,-100.0,-104.0,-115.0,-115.0,78.57,6.5,-110
4733326,476,2024,9,,,Philadelphia,28,,1536,-7.5,-7.5,-7.5,-7.5,-7.5,-7.0,-7.5,-7.0,-7.5,-7.5,-7.0,-7.0,-7.5,-7.5,-105.0,-105.0,-105.0,-105.0,100.0,-116.0,-110.0,-115.0,107.0,-102.0,-120.0,-116.0,-105.0,-105.0,21.43,-6.5,-110
4733324,473,2024,9,Sun 11/3,4:25 PM,Detroit,24,FINAL,1539,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.0,-2.5,-2.0,-2.5,-2.5,-115.0,-115.0,-110.0,-110.0,-101.0,-110.0,-115.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-125.0,51.9,0.0,-110
4733324,474,2024,9,,,Green Bay,14,,1542,2.5,2.0,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.0,2.5,2.0,2.5,2.5,-105.0,-105.0,-110.0,-110.0,-109.0,-110.0,-105.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,105.0,48.1,0.0,-110
4733325,471,2024,9,Sun 11/3,4:25 PM,L.A. Rams,26,FINAL OT,1550,-1.5,-1.5,-1.5,-1.5,-1.0,-2.0,-1.5,-1.5,-1.5,-2.0,-1.0,-2.0,-1.5,-1.5,-110.0,-110.0,-110.0,-110.0,-108.0,-109.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-103.0,25.9,3.0,-110
4733325,472,2024,9,,,Seattle,20,,1548,1.5,1.5,1.5,1.5,1.0,2.0,1.5,1.5,1.5,2.0,1.0,2.0,1.5,1.5,-110.0,-110.0,-110.0,-110.0,-102.0,-111.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-117.0,74.1,-3.0,-110
4733315,465,2024,9,Sun 11/3,8:20 PM,Indianapolis,13,FINAL,1527,5.5,5.5,5.5,5.5,5.5,5.5,6.0,6.0,5.5,5.5,5.5,5.5,5.5,5.5,-110.0,-105.0,-105.0,-109.0,-102.0,-110.0,-110.0,-110.0,-108.0,-110.0,-105.0,-115.0,-110.0,-105.0,62.77,6.5,-110
4733315,466,2024,9,,,Minnesota,21,,1541,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-6.0,-6.0,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-110.0,-115.0,-115.0,-111.0,-108.0,-110.0,-110.0,-110.0,-108.0,-110.0,-115.0,-105.0,-110.0,-115.0,37.23,-6.5,-110
4733313,311,2024,9,Thu 10/31,8:15 PM,Houston,13,FINAL,1530,2.5,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.5,2.5,100.0,-120.0,-110.0,-110.0,106.0,-105.0,100.0,100.0,102.0,100.0,-105.0,100.0,100.0,-115.0,41.21,1.5,-110
4733313,312,2024,9,,,N.Y. Jets,21,,1523,-2.5,-3.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-120.0,100.0,-110.0,-110.0,-117.0,-115.0,-120.0,-120.0,-118.0,-120.0,-115.0,-120.0,-120.0,-105.0,58.79,-1.5,-110
