eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4642828,457,2022,11,Sun 11/20,1:00 PM,Washington,23,FINAL,1537,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,3.0,-3.0,-3.0,-3.5,-101.0,-110.0,-115.0,-115.0,101.0,-110.0,-115.0,-110.0,-108.0,-110.0,-120.0,-110.0,-110.0,-109.0,21.31,-2.5,-110
4642828,458,2022,11,,,Houston,10,,1530,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5,-119.0,-110.0,-105.0,-105.0,-111.0,-110.0,-105.0,-110.0,-108.0,-110.0,100.0,-110.0,-110.0,-122.0,78.69,2.5,-110
4642829,465,2022,11,Sun 11/20,1:00 PM,Chicago,24,FINAL,1540,2.0,2.0,2.5,2.5,2.5,2.0,3.0,2.5,2.5,2.5,-2.5,2.0,2.5,2.0,-110.0,-110.0,-105.0,-105.0,-106.0,-110.0,-110.0,-110.0,-108.0,-114.0,100.0,-110.0,100.0,100.0,28.06,4.0,-110
4642829,466,2022,11,,,Atlanta,27,,1546,-2.0,-2.0,-2.5,-2.5,-2.5,-2.0,-3.0,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.0,-110.0,-110.0,-115.0,-115.0,-104.0,-110.0,-110.0,-110.0,-108.0,-106.0,-120.0,-110.0,-120.0,-132.0,71.94,-4.0,-110
4642830,463,2022,11,Sun 11/20,1:00 PM,L.A. Rams,20,FINAL,1550,2.5,2.0,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.0,2.5,2.0,2.5,2.0,-110.0,-110.0,-112.0,-115.0,-116.0,-110.0,100.0,-110.0,-108.0,-109.0,-110.0,-110.0,-110.0,100.0,39.42,-1.0,-110
4642830,464,2022,11,,,New Orleans,27,,1543,-2.5,-2.0,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-2.0,-2.5,-2.0,-2.5,-2.0,-110.0,-110.0,-108.0,-105.0,105.0,-110.0,-120.0,-110.0,-108.0,-111.0,-110.0,-110.0,-110.0,-125.0,60.58,1.0,-110
4642831,455,2022,11,Sun 11/20,1:00 PM,Philadelphia,17,FINAL,1536,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-7.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.0,-110.0,-110.0,-115.0,-115.0,-106.0,-110.0,-105.0,-110.0,-108.0,-113.0,-110.0,-110.0,-110.0,-123.0,31.31,-10.0,-110
4642831,456,2022,11,,,Indianapolis,16,,1527,6.5,6.5,6.5,6.5,6.5,6.5,7.0,6.5,6.5,6.5,6.5,6.5,6.5,6.0,-110.0,-110.0,-105.0,-105.0,-104.0,-110.0,-115.0,-110.0,-108.0,-107.0,-110.0,-110.0,-110.0,-108.0,68.69,10.0,-110
4642832,467,2022,11,Sun 11/20,4:05 PM,Las Vegas,22,FINAL OT,1533,2.5,3.0,2.5,2.5,2.5,2.0,2.5,2.5,2.5,2.5,-2.5,2.0,2.5,2.5,100.0,-120.0,-102.0,-102.0,109.0,102.0,100.0,100.0,102.0,100.0,100.0,102.0,100.0,-104.0,49.67,2.5,-101
4642832,468,2022,11,,,Denver,16,,1534,-2.5,-3.0,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.5,-120.0,100.0,-119.0,-119.0,-120.0,-122.0,-120.0,-120.0,-118.0,-120.0,-120.0,-122.0,-120.0,-127.0,50.33,-2.5,-119
4642833,471,2022,11,Sun 11/20,4:25 PM,Dallas,40,FINAL,1538,-2.0,-2.0,-2.0,-2.0,-1.5,-2.0,-1.0,-2.0,-2.0,-2.5,-2.0,-2.0,-2.0,-2.5,-110.0,-115.0,-110.0,-110.0,-116.0,-113.0,-115.0,-110.0,-108.0,-109.0,-110.0,-113.0,-110.0,-109.0,57.63,0.0,-111
4642833,472,2022,11,,,Minnesota,3,,1541,2.0,2.0,2.0,2.0,1.5,2.0,1.0,2.0,2.0,2.5,2.0,2.0,2.0,2.5,-110.0,-105.0,-110.0,-110.0,105.0,-107.0,-105.0,-110.0,-108.0,-111.0,-110.0,-107.0,-110.0,-122.0,42.37,0.0,-109
4642835,473,2022,11,Sun 11/20,4:25 PM,Cincinnati,37,FINAL,1522,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-4.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-110.0,-105.0,-110.0,-110.0,-100.0,-105.0,-110.0,-110.0,-108.0,-109.0,-110.0,-105.0,-110.0,-110.0,39.37,-6.0,-110
4642835,474,2022,11,,,Pittsburgh,30,,1519,3.5,3.5,3.5,3.5,3.5,3.5,4.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-110.0,-115.0,-110.0,-110.0,-110.0,-115.0,-110.0,-110.0,-108.0,-111.0,-110.0,-115.0,-110.0,-103.0,60.63,6.0,-110
4642834,469,2022,11,Sun 11/20,8:20 PM,Kansas City,30,FINAL,1531,-4.5,-4.5,-5.5,-5.5,-5.5,-6.0,-5.0,-5.0,-5.5,-5.5,-5.5,-6.0,-5.5,-5.0,-110.0,-110.0,-110.0,-110.0,101.0,105.0,-110.0,-110.0,-108.0,-109.0,-110.0,105.0,-110.0,-119.0,45.78,-5.5,-110
4642834,470,2022,11,,,L.A. Chargers,27,,75380,4.5,4.5,5.5,5.5,5.5,6.0,5.0,5.0,5.5,5.5,5.5,6.0,5.5,5.0,-110.0,-110.0,-110.0,-110.0,-112.0,-125.0,-110.0,-110.0,-108.0,-111.0,-110.0,-125.0,-110.0,-111.0,54.22,5.5,-110
4642823,311,2022,11,Thu 11/17,8:15 PM,Tennessee,27,FINAL,1528,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,20.0,3.5,102.0,105.0,-105.0,-105.0,112.0,105.0,100.0,100.0,102.0,101.0,100.0,105.0,-110.0,-120.0,56.84,1.0,-110
4642823,312,2022,11,,,Green Bay,17,,1542,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-20.0,-3.5,-122.0,-125.0,-115.0,-115.0,-124.0,-125.0,-120.0,-120.0,-118.0,-121.0,-120.0,-125.0,-110.0,100.0,43.16,-1.0,-110
