eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4642804,453,2022,9,Sun 11/6,1:00 PM,Buffalo,17,FINAL,1526,-10.5,-10.5,-10.5,-10.5,-11.0,-10.5,-10.5,-10.5,-10.5,-10.5,-11.0,-10.5,-10.5,-10.5,-110.0,-110.0,-108.0,-108.0,103.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,24.69,-10.5,-110
4642804,454,2022,9,,,N.Y. Jets,20,,1523,10.5,10.5,10.5,10.5,11.0,10.5,10.5,10.5,10.5,10.5,11.0,10.5,10.5,10.5,-110.0,-110.0,-112.0,-112.0,-114.0,-110.0,-110.0,-110.0,-108.0,-110.0,-110.0,-110.0,-110.0,-110.0,75.31,10.5,-110
4642805,463,2022,9,Sun 11/6,1:00 PM,Carolina,21,FINAL,1545,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-105.0,-105.0,-104.0,-104.0,-104.0,-105.0,-105.0,-110.0,-108.0,-106.0,-110.0,-105.0,-105.0,-110.0,66.81,9.5,-110
4642805,464,2022,9,,,Cincinnati,42,,1522,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-115.0,-115.0,-116.0,-116.0,-106.0,-115.0,-115.0,-110.0,-108.0,-114.0,-110.0,-115.0,-115.0,-110.0,33.19,-9.5,-110
4642806,457,2022,9,Sun 11/6,1:00 PM,Minnesota,20,FINAL,1541,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,3.0,-3.0,-3.0,-3.0,-118.0,-115.0,-118.0,-118.0,-116.0,-118.0,-120.0,-120.0,-118.0,-118.0,-120.0,-118.0,-120.0,-115.0,35.99,-2.5,-107
4642806,458,2022,9,,,Washington,17,,1537,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-102.0,-105.0,-102.0,-102.0,105.0,-102.0,100.0,100.0,102.0,-102.0,100.0,-102.0,100.0,-105.0,64.01,2.5,-113
4642807,467,2022,9,Sun 11/6,4:05 PM,Seattle,31,FINAL,1548,2.0,2.0,2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-106.0,-110.0,-110.0,-110.0,-108.0,-106.0,-105.0,-110.0,-108.0,-109.0,-110.0,-110.0,-110.0,-115.0,40.98,3.5,-110
4642807,468,2022,9,,,Arizona,21,,1549,-2.0,-2.0,-2.0,-2.0,-2.5,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-114.0,-110.0,-110.0,-110.0,-102.0,-114.0,-115.0,-110.0,-108.0,-111.0,-110.0,-110.0,-110.0,-115.0,59.02,-3.5,-110
4642808,469,2022,9,Sun 11/6,4:25 PM,L.A. Rams,13,FINAL,1550,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,-112.0,-105.0,-120.0,-120.0,101.0,-107.0,-115.0,-115.0,-108.0,-114.0,-115.0,-107.0,-115.0,-110.0,55.3,2.0,-110
4642808,470,2022,9,,,Tampa Bay,16,,1544,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-108.0,-115.0,100.0,100.0,-111.0,-113.0,-105.0,-105.0,-108.0,-106.0,-105.0,-113.0,-105.0,-103.0,44.7,-2.0,-110
4642809,471,2022,9,Sun 11/6,8:20 PM,Tennessee,17,FINAL OT,1528,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.5,14.0,14.0,14.0,-116.0,-110.0,-112.0,-112.0,-109.0,-116.0,-115.0,-110.0,-108.0,-112.0,-110.0,-116.0,-105.0,-110.0,61.22,11.0,-110
4642809,472,2022,9,,,Kansas City,20,,1531,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-13.5,-14.0,-14.0,-14.0,-104.0,-110.0,-108.0,-108.0,-102.0,-104.0,-105.0,-110.0,-108.0,-108.0,-110.0,-104.0,-115.0,-103.0,38.78,-11.0,-110
4642798,309,2022,9,Thu 11/3,8:15 PM,Philadelphia,29,FINAL,1536,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-13.5,-14.0,-14.0,-13.5,-105.0,-105.0,-107.0,-105.0,-101.0,-110.0,-110.0,-110.0,-108.0,-108.0,-110.0,-110.0,-110.0,-112.0,25.47,-9.5,-107
4642798,310,2022,9,,,Houston,17,,1530,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.5,14.0,14.0,13.5,-115.0,-115.0,-113.0,-115.0,-109.0,-110.0,-110.0,-110.0,-108.0,-112.0,-110.0,-110.0,-110.0,100.0,74.53,9.5,-113
