eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,adj_123,adj_127,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,ap_123,ap_127,perc,opening_adj,opening_ap
4642889,317,2022,15,Sun 12/18,1:00 PM,Philadelphia,25,FINAL,1536,-8.5,-8.5,-9.0,-9.0,-8.5,-9.0,-8.5,-8.5,-8.5,-8.5,-8.5,-9.0,-9.0,-8.5,-106.0,-105.0,-101.0,-102.0,-103.0,-105.0,-115.0,-110.0,-108.0,-108.0,-110.0,-105.0,-110.0,-110.0,27.56,-8.0,-110
4642889,318,2022,15,,,Chicago,20,,1540,8.5,8.5,9.0,9.0,8.5,9.0,8.5,8.5,8.5,8.5,8.5,9.0,9.0,8.5,-114.0,-115.0,-119.0,-118.0,-107.0,-115.0,-105.0,-110.0,-108.0,-112.0,-110.0,-115.0,-110.0,-110.0,72.44,8.0,-110
4642890,311,2022,15,Sun 12/18,1:00 PM,Atlanta,18,FINAL,1546,5.5,5.0,5.0,5.0,5.5,5.0,5.5,5.0,5.0,5.0,4.0,5.0,4.5,5.0,-108.0,-110.0,-105.0,-105.0,103.0,-110.0,-110.0,-110.0,-108.0,-108.0,-110.0,-110.0,-110.0,-109.0,54.32,3.5,-113
4642890,312,2022,15,,,New Orleans,21,,1543,-5.5,-5.0,-5.0,-5.0,-5.5,-5.0,-5.5,-5.0,-5.0,-5.0,-4.0,-5.0,-4.5,-5.0,-112.0,-110.0,-115.0,-115.0,-114.0,-110.0,-110.0,-110.0,-108.0,-112.0,-110.0,-110.0,-110.0,-112.0,45.68,-3.5,-107
4642891,323,2022,15,Sun 12/18,4:05 PM,Arizona,15,FINAL,1549,1.5,1.5,1.5,1.5,1.5,1.0,1.5,2.0,2.0,2.0,1.5,1.0,1.5,1.0,-104.0,-110.0,-110.0,-110.0,-108.0,100.0,-110.0,-105.0,-108.0,-111.0,-110.0,100.0,-110.0,-109.0,55.1,1.0,-110
4642891,324,2022,15,,,Denver,24,,1534,-1.5,-1.5,-1.5,-1.5,-1.5,-1.0,-1.5,-2.0,-2.0,-2.0,-1.5,-1.0,-1.5,-1.0,-116.0,-110.0,-110.0,-110.0,-102.0,-120.0,-110.0,-115.0,-108.0,-109.0,-110.0,-120.0,-110.0,-122.0,44.9,-1.0,-110
4642894,329,2022,15,Sun 12/18,4:05 PM,New England,24,FINAL,1525,2.5,2.5,2.0,2.0,1.0,2.0,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.0,-118.0,-110.0,-105.0,-105.0,118.0,-110.0,-110.0,-110.0,-108.0,-112.0,-110.0,-110.0,-110.0,-110.0,42.9,2.0,-110
4642894,330,2022,15,,,Las Vegas,30,,1533,-2.5,-2.5,-2.0,-2.0,-1.0,-2.0,-2.5,-2.5,-2.5,-2.5,-2.5,-2.0,-2.5,-2.0,-102.0,-110.0,-115.0,-115.0,-130.0,-110.0,-110.0,-110.0,-108.0,-108.0,-110.0,-110.0,-110.0,-120.0,57.1,-2.0,-110
4642892,327,2022,15,Sun 12/18,4:25 PM,Cincinnati,34,FINAL,1522,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.5,-3.0,-3.0,-3.0,-3.5,-3.0,-3.5,-3.5,-105.0,110.0,-105.0,-105.0,104.0,-110.0,-105.0,-110.0,-108.0,-114.0,-110.0,-110.0,-105.0,-104.0,38.1,-3.0,-115
4642892,328,2022,15,,,Tampa Bay,23,,1544,3.5,3.5,3.5,3.5,3.5,3.0,3.5,3.0,3.0,3.0,3.5,3.0,3.5,3.5,-115.0,-130.0,-115.0,-115.0,-115.0,-110.0,-115.0,-110.0,-108.0,-106.0,-110.0,-110.0,-115.0,-127.0,61.9,3.0,-105
4642893,325,2022,15,Sun 12/18,4:25 PM,Tennessee,14,FINAL,1528,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,-120.0,-115.0,-119.0,-119.0,-108.0,-120.0,-110.0,-120.0,-118.0,-119.0,-115.0,-120.0,-120.0,-114.0,56.34,1.5,-104
4642893,326,2022,15,,,L.A. Chargers,17,,75380,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,100.0,-105.0,-101.0,-101.0,-102.0,100.0,-110.0,100.0,102.0,-101.0,-105.0,100.0,100.0,-108.0,43.66,-1.5,-116
4642884,303,2022,15,Sun 12/18,8:20 PM,N.Y. Giants,20,FINAL,1535,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.0,4.0,4.0,4.5,4.0,4.0,4.0,-115.0,-115.0,-115.0,-115.0,-115.0,-112.0,-110.0,-110.0,-108.0,-110.0,-110.0,-115.0,-110.0,-108.0,47.59,4.0,-110
4642884,304,2022,15,,,Washington,12,,1537,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.0,-4.0,-4.0,-105.0,-105.0,-105.0,-105.0,104.0,-108.0,-110.0,-110.0,-108.0,-110.0,-110.0,-105.0,-110.0,-114.0,52.41,-4.0,-110
4642887,307,2022,15,Sat 12/17,1:00 PM,Indianapolis,36,FINAL OT,1527,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,-115.0,-110.0,-113.0,-113.0,-102.0,-110.0,-110.0,-115.0,-108.0,-111.0,-110.0,-110.0,-110.0,-110.0,74.23,5.5,-115
4642887,308,2022,15,,,Minnesota,39,,1541,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-105.0,-110.0,-107.0,-107.0,-108.0,-110.0,-110.0,-105.0,-108.0,-109.0,-110.0,-110.0,-110.0,-110.0,25.77,-5.5,-105
4642882,305,2022,15,Sat 12/17,4:30 PM,Baltimore,3,FINAL,1521,3.0,3.0,3.0,3.0,2.5,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,-120.0,-115.0,-115.0,-115.0,107.0,-115.0,-120.0,-120.0,-118.0,-119.0,-120.0,-115.0,-120.0,-110.0,42.49,3.0,-110
4642882,306,2022,15,,,Cleveland,13,,1520,-3.0,-3.0,-3.0,-3.0,-2.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,100.0,-105.0,-105.0,-105.0,-118.0,-105.0,100.0,100.0,102.0,-101.0,100.0,-105.0,100.0,-102.0,57.51,-3.0,-110
4642886,309,2022,15,Sat 12/17,8:15 PM,Miami,29,FINAL,1524,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-7.0,7.0,7.0,7.0,-116.0,-110.0,-110.0,-111.0,-103.0,-110.0,-110.0,-115.0,-113.0,-117.0,100.0,-116.0,-110.0,-108.0,71.63,7.0,-110
4642886,310,2022,15,,,Buffalo,32,,1526,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-104.0,-110.0,-110.0,-109.0,-108.0,-110.0,-110.0,-105.0,-103.0,-103.0,-120.0,-104.0,-110.0,-114.0,28.37,-7.0,-110
4642880,301,2022,15,Thu 12/15,8:15 PM,San Francisco,21,FINAL,1547,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.5,-3.0,-3.0,-3.0,3.5,-3.0,-3.0,-3.0,-113.0,-120.0,-115.0,-115.0,-113.0,-115.0,-105.0,-120.0,-118.0,-118.0,-105.0,-115.0,-120.0,-115.0,43.07,-1.5,-110
4642880,302,2022,15,,,Seattle,13,,1548,3.0,3.0,3.0,3.0,3.0,3.0,3.5,3.0,3.0,3.0,3.5,3.0,3.0,3.0,-107.0,100.0,-105.0,-105.0,103.0,-105.0,-115.0,100.0,102.0,-102.0,-115.0,-105.0,100.0,102.0,56.93,1.5,-110
