eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778759,139,2019,14,Sun 12/8,1:00 PM,Cincinnati,19,FINAL,1522,6.5,7.0,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,8.5,6.5,-117.0,-130.0,-120.0,-120.0,-112.0,-110.0,-115.0,-110.0,-105.0,-115.0,-110.0,-110.0,56,10.5,-110
3778759,140,2019,14,,,Cleveland,27,,1520,-6.5,-7.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-8.5,-6.5,-103.0,110.0,100.0,100.0,101.0,-110.0,-105.0,-110.0,-105.0,-105.0,-110.0,-110.0,44,-10.5,-110
3778760,147,2019,14,Sun 12/8,1:00 PM,Indianapolis,35,FINAL,1527,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-104.0,105.0,-105.0,-105.0,101.0,100.0,100.0,-105.0,105.0,100.0,-120.0,100.0,50,0.0,-105
3778760,148,2019,14,,,Tampa Bay,38,,1544,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-116.0,-125.0,-115.0,-115.0,-111.0,-120.0,-120.0,-115.0,-115.0,-120.0,100.0,-120.0,50,0.0,-115
3778763,135,2019,14,Sun 12/8,1:00 PM,Denver,38,FINAL,1534,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.5,8.0,9.0,9.0,-109.0,-110.0,-110.0,-110.0,-103.0,-120.0,-110.0,-110.0,-105.0,-109.0,-110.0,-120.0,57,7.5,-115
3778763,136,2019,14,,,Houston,24,,1530,-8.0,-8.0,-8.0,-8.0,-8.0,-9.0,-8.0,-8.0,-8.5,-8.0,-9.0,-9.0,-111.0,-110.0,-110.0,-110.0,-107.0,100.0,-110.0,-110.0,-105.0,-111.0,-110.0,100.0,43,-7.5,-105
3778764,145,2019,14,Sun 12/8,1:00 PM,Miami,21,FINAL,1524,5.0,5.0,4.5,4.5,5.0,4.5,5.0,5.0,5.0,5.0,5.5,4.5,-110.0,-110.0,-106.0,-106.0,-110.0,100.0,-110.0,-110.0,-105.0,-112.0,-110.0,100.0,54,7.5,-110
3778764,146,2019,14,,,N.Y. Jets,22,,1523,-5.0,-5.0,-4.5,-4.5,-5.0,-4.5,-5.0,-5.0,-5.0,-5.0,-5.5,-4.5,-110.0,-110.0,-114.0,-114.0,100.0,-120.0,-110.0,-110.0,-105.0,-108.0,-110.0,-120.0,46,-7.5,-110
3778766,131,2019,14,Sun 12/8,1:00 PM,Baltimore,24,FINAL,1521,-6.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.0,-6.0,-6.5,-6.0,-6.5,-6.5,-115.0,-110.0,-112.0,-112.0,100.0,100.0,-115.0,-110.0,-105.0,-112.0,-105.0,100.0,59,-7.0,-110
3778766,132,2019,14,,,Buffalo,17,,1526,6.0,6.5,6.5,6.5,6.5,6.5,6.0,6.0,6.5,6.0,6.5,6.5,-105.0,-110.0,-117.0,-117.0,-110.0,-120.0,-105.0,-110.0,-105.0,-108.0,-115.0,-120.0,41,7.0,-110
3778765,149,2019,14,Sun 12/8,4:05 PM,L.A. Chargers,45,FINAL,75380,-3.0,-3.5,-3.5,-3.5,-3.5,-3.5,-3.5,-3.0,-3.0,-3.0,-3.0,-3.5,-130.0,-105.0,-111.0,-111.0,-101.0,100.0,-105.0,-130.0,-125.0,-129.0,-115.0,100.0,49,-1.0,-110
3778765,150,2019,14,,,Jacksonville,10,,1529,3.0,3.5,3.5,3.5,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.5,110.0,-115.0,-118.0,-118.0,-110.0,-120.0,-115.0,110.0,115.0,109.0,-105.0,-120.0,51,1.0,-110
3778753,155,2019,14,Sun 12/8,4:25 PM,Tennessee,42,FINAL,1528,-3.0,-3.0,-5.0,-5.0,-3.0,-3.0,-3.0,-3.0,-2.5,-2.5,-3.0,-3.0,-104.0,-105.0,-115.0,-115.0,100.0,100.0,-105.0,100.0,-120.0,-123.0,-105.0,100.0,54,0.0,-110
3778753,156,2019,14,,,Oakland,21,,1533,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,2.5,2.5,3.0,3.0,-116.0,-115.0,-115.0,-115.0,-111.0,-120.0,-115.0,-120.0,110.0,103.0,-115.0,-120.0,46,0.0,-110
3778756,151,2019,14,Sun 12/8,4:25 PM,Kansas City,23,FINAL,1531,2.5,3.0,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,110.0,-115.0,-123.0,-123.0,-107.0,-120.0,-120.0,-110.0,-105.0,-113.0,-110.0,-120.0,50,2.5,100
3778756,152,2019,14,,,New England,16,,1525,-2.5,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-130.0,-105.0,-107.0,-107.0,-103.0,100.0,100.0,-110.0,-105.0,-107.0,-110.0,100.0,50,-2.5,-120
3778761,153,2019,14,Sun 12/8,4:25 PM,Pittsburgh,23,FINAL,1519,-2.5,-2.0,-2.5,-2.5,-2.5,-2.0,-2.0,-2.5,-2.0,-2.0,-2.5,-2.0,-105.0,-120.0,-116.0,-116.0,-100.0,-110.0,-110.0,-110.0,-105.0,-111.0,-120.0,-110.0,53,0.0,-110
3778761,154,2019,14,,,Arizona,17,,1549,2.5,2.0,2.5,2.5,2.5,2.0,2.0,2.5,2.0,2.0,2.5,2.0,-115.0,100.0,-113.0,-113.0,-110.0,-110.0,-110.0,-110.0,-105.0,-109.0,100.0,-110.0,47,0.0,-110
3778767,157,2019,14,Sun 12/8,8:20 PM,Seattle,12,FINAL,1548,1.0,-1.0,2.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-110.0,-115.0,-112.0,-112.0,102.0,-115.0,-120.0,-110.0,-105.0,-105.0,-115.0,-115.0,56,-3.0,-115
3778767,158,2019,14,,,L.A. Rams,28,,1550,-1.0,1.0,-2.5,-2.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-110.0,-105.0,-117.0,-117.0,-112.0,-105.0,100.0,-110.0,-105.0,-115.0,-105.0,-105.0,44,3.0,-105
3778752,101,2019,14,Thu 12/5,8:20 PM,Dallas,24,FINAL,1538,-3.0,-3.5,-3.5,-3.5,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-114.0,-105.0,-108.0,-108.0,-109.0,-115.0,-120.0,-115.0,-105.0,-112.0,-120.0,-120.0,57,2.5,-110
3778752,102,2019,14,,,Chicago,31,,1540,3.0,3.5,3.5,3.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-106.0,-115.0,-122.0,-122.0,-101.0,-105.0,100.0,-105.0,-105.0,-108.0,100.0,100.0,43,-2.5,-110
