eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778782,307,2019,15,Sun 12/15,1:00 PM,Philadelphia,37,FINAL,1536,-6.5,-7.0,-6.5,-6.5,-7.0,-6.5,-7.0,-6.5,-6.5,-6.5,-7.0,-6.5,-120.0,-105.0,-117.0,-117.0,105.0,-120.0,-105.0,-115.0,-105.0,-116.0,-105.0,-120.0,51,-5.5,-110
3778782,308,2019,15,,,Washington,27,,1537,6.5,7.0,6.5,6.5,7.0,6.5,7.0,6.5,6.5,6.5,7.0,6.5,100.0,-115.0,-103.0,-103.0,-116.0,100.0,-115.0,-105.0,-105.0,-104.0,-115.0,100.0,49,5.5,-110
3778769,325,2019,15,Sun 12/15,4:05 PM,Cleveland,24,FINAL,1520,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-110.0,-115.0,-110.0,-110.0,-107.0,-105.0,-115.0,-110.0,-105.0,-112.0,-110.0,-105.0,52,-2.5,-115
3778769,326,2019,15,,,Arizona,38,,1549,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-110.0,-105.0,-110.0,-110.0,-103.0,-115.0,-105.0,-110.0,-105.0,-108.0,-110.0,-115.0,48,2.5,-105
3778774,323,2019,15,Sun 12/15,4:05 PM,Jacksonville,20,FINAL,1529,6.5,7.0,6.5,6.5,7.0,7.0,7.0,6.5,6.5,6.5,7.0,7.0,-106.0,-110.0,-101.0,-101.0,-114.0,-115.0,-120.0,-105.0,-105.0,-108.0,-110.0,-115.0,39,3.5,-110
3778774,324,2019,15,,,Oakland,16,,1533,-6.5,-7.0,-6.5,-6.5,-7.0,-7.0,-7.0,-6.5,-6.5,-6.5,-7.0,-7.0,-114.0,-110.0,-119.0,-119.0,103.0,-105.0,100.0,-115.0,-105.0,-112.0,-110.0,-105.0,61,-3.5,-110
3778779,331,2019,15,Sun 12/15,4:05 PM,Minnesota,39,FINAL,1541,0.0,-1.5,-1.0,-1.0,-1.0,-1.5,-1.0,-1.0,-1.0,-1.0,-1.5,-1.5,-122.0,-115.0,-115.0,-115.0,-111.0,-110.0,-115.0,-115.0,-115.0,-117.0,-110.0,-110.0,58,-3.0,-115
3778779,332,2019,15,,,L.A. Chargers,10,,75380,0.0,1.5,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.5,1.5,102.0,-105.0,-105.0,-105.0,101.0,-110.0,-105.0,-105.0,105.0,-103.0,-110.0,-110.0,42,3.0,-105
3778776,327,2019,15,Sun 12/15,4:25 PM,Atlanta,29,FINAL,1546,10.0,10.5,10.0,10.0,10.5,11.0,10.0,10.0,10.0,10.0,10.0,11.0,-110.0,-115.0,-111.0,-111.0,-117.0,-120.0,-115.0,-110.0,-105.0,-110.0,-110.0,-120.0,50,11.5,-110
3778776,328,2019,15,,,San Francisco,22,,1547,-10.0,-10.5,-10.0,-10.0,-10.5,-11.0,-10.0,-10.0,-10.0,-10.0,-10.0,-11.0,-110.0,-105.0,-109.0,-109.0,106.0,100.0,-105.0,-110.0,-105.0,-110.0,-110.0,100.0,50,-11.5,-110
3778783,329,2019,15,Sun 12/15,4:25 PM,L.A. Rams,21,FINAL,1550,0.0,-1.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-118.0,-115.0,-104.0,-104.0,-108.0,-105.0,-115.0,-110.0,-105.0,-111.0,-115.0,-105.0,60,0.5,-105
3778783,330,2019,15,,,Dallas,44,,1538,0.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-102.0,-105.0,-116.0,-116.0,-102.0,-115.0,-105.0,-110.0,-105.0,-109.0,-105.0,-115.0,40,-0.5,-115
3778768,321,2019,15,Sun 12/15,8:20 PM,Buffalo,17,FINAL,1526,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,-115.0,-110.0,-115.0,-115.0,-105.0,-110.0,-110.0,-110.0,-105.0,-112.0,-110.0,-110.0,57,-1.5,-110
3778768,322,2019,15,,,Pittsburgh,10,,1519,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.0,-105.0,-110.0,-105.0,-105.0,-105.0,-110.0,-110.0,-110.0,-105.0,-108.0,-110.0,-110.0,43,1.5,-110
3778775,301,2019,15,Thu 12/12,8:20 PM,N.Y. Jets,21,FINAL,1523,17.0,17.5,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,17.0,-110.0,-115.0,-112.0,-112.0,-105.0,-110.0,-115.0,-110.0,-105.0,-108.0,,-110.0,52,14.5,-110
3778775,302,2019,15,,,Baltimore,42,,1521,-17.0,-17.5,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,,-17.0,-110.0,-105.0,-108.0,-108.0,-105.0,-110.0,-105.0,-110.0,-105.0,-112.0,,-110.0,48,-14.5,-110
