eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778632,458,2019,5,,,Carolina,34,,1545,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-130.0,-125.0,-130.0,-131.0,-131.0,-120.0,-120.0,-125.0,-120.0,-128.0,-115.0,-120.0,50,-3.5,-110
3778633,465,2019,5,Sun 10/6,1:00 PM,Tampa Bay,24,FINAL,1544,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-110.0,-105.0,-115.0,-115.0,-118.0,-115.0,-110.0,-115.0,-105.0,-110.0,-105.0,-115.0,46,6.5,-110
3778633,466,2019,5,,,New Orleans,31,,1543,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-110.0,-115.0,-105.0,-105.0,107.0,-105.0,-110.0,-105.0,-105.0,-110.0,-115.0,-105.0,54,-6.5,-110
3778634,463,2019,5,Sun 10/6,1:00 PM,N.Y. Jets,6,FINAL,1523,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,13.5,14.0,14.0,14.0,-115.0,-105.0,-115.0,-115.0,-109.0,-110.0,-115.0,-110.0,-105.0,-115.0,-110.0,-110.0,59,14.0,-110
3778634,464,2019,5,,,Philadelphia,31,,1536,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-13.5,-14.0,-14.0,-14.0,-105.0,-115.0,-105.0,-105.0,-101.0,-110.0,-105.0,-110.0,-105.0,-105.0,-110.0,-110.0,41,-14.0,-110
3778635,453,2019,5,Sun 10/6,1:00 PM,Chicago,21,FINAL,1540,-6.5,-7.0,-7.0,-7.0,-6.5,-6.5,-6.5,-6.5,-6.5,-6.5,-7.0,-6.5,-110.0,-105.0,103.0,103.0,-101.0,-115.0,-115.0,-115.0,-105.0,-115.0,100.0,-115.0,63,-6.0,-110
3778635,454,2019,5,,,Oakland,24,,1533,6.5,7.0,7.0,7.0,6.5,6.5,6.5,6.5,6.5,6.5,7.0,6.5,-110.0,-115.0,-123.0,-123.0,-110.0,-105.0,-105.0,-105.0,-105.0,-105.0,-130.0,-105.0,37,6.0,-110
3778637,459,2019,5,Sun 10/6,1:00 PM,Minnesota,28,FINAL,1541,-5.5,-6.0,-5.5,-5.5,-5.5,-6.0,-5.5,-5.5,-5.5,-5.5,-6.0,-6.0,-115.0,-115.0,-110.0,-119.0,-116.0,-110.0,-115.0,-110.0,-105.0,-111.0,-110.0,-110.0,59,-5.0,-110
3778637,460,2019,5,,,N.Y. Giants,10,,1535,5.5,6.0,5.5,5.5,5.5,6.0,5.5,5.5,5.5,5.5,6.0,6.0,-105.0,-105.0,-111.0,-101.0,105.0,-110.0,-105.0,-110.0,-105.0,-109.0,-110.0,-110.0,41,5.0,-110
3778626,471,2019,5,Sun 10/6,4:05 PM,Denver,20,FINAL,1534,5.0,5.0,4.5,4.5,4.0,4.5,4.5,4.5,5.0,5.0,4.5,4.5,-115.0,-110.0,-110.0,-110.0,102.0,-110.0,-110.0,-110.0,-105.0,-111.0,100.0,-110.0,49,6.5,-110
3778626,472,2019,5,,,L.A. Chargers,13,,75380,-5.0,-5.0,-4.5,-4.5,-4.0,-4.5,-4.5,-4.5,-5.0,-5.0,-4.5,-4.5,-105.0,-110.0,-110.0,-110.0,-113.0,-110.0,-110.0,-110.0,-105.0,-109.0,-120.0,-110.0,51,-6.5,-110
3778629,473,2019,5,Sun 10/6,4:25 PM,Green Bay,34,FINAL,1542,3.5,3.5,3.0,3.0,3.5,3.5,3.5,3.0,3.5,3.5,3.5,3.5,-120.0,-115.0,105.0,107.0,-113.0,-120.0,-120.0,100.0,-105.0,-113.0,-120.0,-120.0,49,3.5,-110
3778629,474,2019,5,,,Dallas,24,,1538,-3.5,-3.5,-3.0,-3.0,-3.5,-3.5,-3.5,-3.0,-3.5,-3.5,-3.5,-3.5,100.0,-105.0,-125.0,-128.0,102.0,100.0,100.0,-120.0,-105.0,-107.0,100.0,100.0,51,-3.5,-110
3778636,475,2019,5,Sun 10/6,8:20 PM,Indianapolis,19,FINAL,1527,10.5,11.0,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,11.5,10.5,-110.0,-105.0,-110.0,-110.0,-111.0,-105.0,-110.0,-110.0,-105.0,-114.0,100.0,-105.0,43,5.0,-110
3778636,476,2019,5,,,Kansas City,13,,1531,-10.5,-11.0,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-10.5,-11.5,-10.5,-110.0,-115.0,-110.0,-110.0,101.0,-115.0,-110.0,-110.0,-105.0,-106.0,-120.0,-115.0,57,-5.0,-110
3778627,301,2019,5,Thu 10/3,8:20 PM,L.A. Rams,29,FINAL,1550,1.5,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.5,1.5,1.0,-115.0,-115.0,-115.0,-115.0,-104.0,100.0,-110.0,-110.0,-105.0,-113.0,-110.0,100.0,49,-3.0,-110
3778627,302,2019,5,,,Seattle,30,,1548,-1.5,-1.5,-1.5,-1.5,-1.5,-1.0,-1.5,-1.5,-1.5,-1.5,-1.5,-1.0,-105.0,-105.0,-105.0,-105.0,-106.0,-120.0,-110.0,-110.0,-105.0,-107.0,-110.0,-120.0,51,3.0,-110
