eid,rotation,season,week,date,time,team,score,outcome,partid,adj_8,adj_9,adj_10,adj_16,adj_20,adj_28,adj_29,adj_36,adj_44,adj_54,adj_82,adj_84,ap_8,ap_9,ap_10,ap_16,ap_20,ap_28,ap_29,ap_36,ap_44,ap_54,ap_82,ap_84,perc,opening_adj,opening_ap
3778702,252,2019,10,,,Tennessee,35,,1528,5.5,6.0,5.0,5.0,5.0,5.0,5.5,5.5,5.5,5.5,6.5,5.0,-115.0,-115.0,-115.0,-110.0,-102.0,-110.0,-120.0,-110.0,-105.0,-112.0,-120.0,-110.0,32,4.0,-110
3778705,255,2019,10,Sun 11/10,1:00 PM,Arizona,27,FINAL,1549,5.5,5.0,5.0,5.0,5.5,5.0,5.5,5.5,4.5,4.5,5.0,5.0,-105.0,-105.0,-106.0,-106.0,100.0,110.0,-110.0,-110.0,-105.0,-107.0,-115.0,110.0,60,5.0,-110
3778705,256,2019,10,,,Tampa Bay,30,,1544,-5.5,-5.0,-5.0,-5.0,-5.5,-5.0,-5.5,-5.5,-4.5,-4.5,-5.0,-5.0,-115.0,-115.0,-114.0,-114.0,-110.0,-130.0,-110.0,-110.0,-105.0,-113.0,-105.0,-130.0,40,-5.0,-110
3778707,265,2019,10,Sun 11/10,1:00 PM,Detroit,13,FINAL,1539,6.5,6.5,6.5,6.5,6.0,6.5,6.5,6.5,6.0,6.0,7.0,6.5,-116.0,-105.0,-110.0,-108.0,101.0,-110.0,-110.0,-110.0,-105.0,-107.0,-130.0,-110.0,51,3.0,105
3778707,266,2019,10,,,Chicago,20,,1540,-6.5,-6.5,-6.5,-6.5,-6.0,-6.5,-6.5,-6.5,-6.0,-6.0,-7.0,-6.5,-104.0,-115.0,-110.0,-112.0,-111.0,-110.0,-110.0,-110.0,-105.0,-113.0,105.0,-110.0,49,-3.0,-125
3778698,267,2019,10,Sun 11/10,4:05 PM,Miami,16,FINAL,1524,10.5,10.5,11.0,11.0,11.0,11.0,11.0,11.0,10.5,10.5,10.5,11.0,-105.0,-105.0,-115.0,-115.0,-109.0,-115.0,-115.0,-115.0,-105.0,-109.0,-115.0,-115.0,57,15.0,-110
3778698,268,2019,10,,,Indianapolis,12,,1527,-10.5,-10.5,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-10.5,-10.5,-10.5,-11.0,-115.0,-115.0,-105.0,-105.0,-101.0,-105.0,-105.0,-105.0,-105.0,-111.0,-105.0,-105.0,43,-15.0,-110
3778703,269,2019,10,Sun 11/10,4:25 PM,L.A. Rams,12,FINAL,1550,-4.0,-5.0,-4.0,-4.0,-4.0,-4.0,-4.5,-4.5,-4.5,-4.5,-4.5,-4.0,-120.0,-110.0,-115.0,-115.0,-113.0,-115.0,-110.0,-110.0,-105.0,-108.0,-110.0,-115.0,57,-4.0,-110
3778703,270,2019,10,,,Pittsburgh,17,,1519,4.0,5.0,4.0,4.0,4.0,4.0,4.5,4.5,4.5,4.5,4.5,4.0,100.0,-110.0,-105.0,-105.0,103.0,-105.0,-110.0,-110.0,-105.0,-112.0,-110.0,-105.0,43,4.0,-110
3778704,263,2019,10,Sun 11/10,4:25 PM,Carolina,16,FINAL,1545,5.0,5.5,4.5,4.5,5.0,5.0,5.0,5.0,5.5,5.5,5.5,5.0,-102.0,-110.0,102.0,102.0,-100.0,100.0,-110.0,-110.0,-105.0,-110.0,-110.0,-105.0,44,6.5,100
3778704,264,2019,10,,,Green Bay,24,,1542,-5.0,-5.5,-4.5,-4.5,-5.0,-5.0,-5.0,-5.0,-5.5,-5.5,-5.5,-5.0,-118.0,-110.0,-123.0,-123.0,-110.0,-120.0,-110.0,-110.0,-105.0,-110.0,-110.0,-115.0,56,-6.5,-120
3778699,271,2019,10,Sun 11/10,8:20 PM,Minnesota,28,FINAL,1541,3.0,3.5,3.0,3.0,3.5,3.5,3.0,3.0,3.0,3.0,3.5,3.5,105.0,-115.0,105.0,105.0,-113.0,-120.0,105.0,105.0,110.0,102.0,-120.0,-120.0,46,3.0,-120
3778699,272,2019,10,,,Dallas,24,,1538,-3.0,-3.5,-3.0,-3.0,-3.5,-3.5,-3.0,-3.0,-3.0,-3.0,-3.5,-3.5,-125.0,-105.0,-125.0,-125.0,103.0,100.0,-125.0,-125.0,-120.0,-122.0,100.0,100.0,54,-3.0,100
3778701,107,2019,10,Thu 11/7,8:20 PM,L.A. Chargers,24,FINAL,75380,-1.0,-1.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.5,-2.0,-1.0,-110.0,-115.0,-110.0,-110.0,-110.0,-120.0,-115.0,-110.0,-105.0,-111.0,-110.0,-120.0,53,1.5,-110
3778701,108,2019,10,,,Oakland,26,,1533,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,1.0,-110.0,-105.0,-110.0,-110.0,-100.0,100.0,-105.0,-110.0,-105.0,-109.0,-110.0,100.0,47,-1.5,-110
